package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
gnomebaker,0,0,1186,0,0,291,0,1186,0.0,"Sotho, Southern <st@li.org>"
liblicense,0,0,66,0,0,50,0,66,0.0,LANGUAGE <LL@li.org>
olpc-switch-desktop,0,0,158,0,0,14,0,158,0.0,LANGUAGE <LL@li.org>
pootle,138,201,2085,66,46,347,189,2424,5.693069306930694,English South Africa <en@li.org>
sugar-abacus,0,0,24,0,0,24,0,24,0.0,LANGUAGE <LL@li.org>
sugar-clock,0,0,38,0,0,17,0,38,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,0,0,185,0,0,56,0,185,0.0,LANGUAGE <LL@li.org>
sugar-labyrinth,0,0,248,0,0,88,0,248,0.0,LANGUAGE <LL@li.org>
sugar-memorize,0,0,90,0,0,61,0,90,0.0,LANGUAGE <LL@li.org>
sugar-moon,0,0,91,0,0,32,0,91,0.0,LANGUAGE <LL@li.org>
sugar-ruler,0,0,5,0,0,5,0,5,0.0,LANGUAGE <LL@li.org>
sugar-visualmatch,0,0,128,0,0,70,0,128,0.0,LANGUAGE <LL@li.org>
vidalia,0,0,9310,0,0,1211,0,9310,0.0,LANGUAGE <LL@li.org>
virtaal,1302,0,32,402,0,4,1726,1334,97.60119940029985,translate-discuss-st@lists.sourceforge.net
