package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
sugar,2305,0,0,529,0,0,2225,2305,100.0,LANGUAGE <LL@li.org>
sugar-abacus,34,0,0,25,0,0,42,34,100.0,LANGUAGE <LL@li.org>
sugar-browse,189,0,0,52,0,0,171,189,100.0,LANGUAGE <LL@li.org>
sugar-calculator,871,0,0,164,0,0,964,871,100.0,LANGUAGE <LL@li.org>
sugar-chat,137,0,0,81,0,0,140,137,100.0,LANGUAGE <LL@li.org>
sugar-clock,66,0,0,21,0,0,755,66,100.0,LANGUAGE <LL@li.org>
sugar-deducto,109,0,0,23,0,0,96,109,100.0,LANGUAGE <LL@li.org>
sugar-distance,99,0,0,26,0,0,99,99,100.0,LANGUAGE <LL@li.org>
sugar-finance,189,0,0,40,0,0,174,189,100.0,LANGUAGE <LL@li.org>
sugar-flip,17,0,0,7,0,0,16,17,100.0,LANGUAGE <LL@li.org>
sugar-fototoon,104,0,0,41,0,0,96,104,100.0,LANGUAGE <LL@li.org>
sugar-fractionbounce,68,0,0,23,0,0,53,68,100.0,LANGUAGE <LL@li.org>
sugar-getiabooks,119,0,0,33,0,0,102,119,100.0,LANGUAGE <LL@li.org>
sugar-imageviewer,58,0,0,16,0,0,44,58,100.0,LANGUAGE <LL@li.org>
sugar-infoslicer,236,0,0,62,0,0,243,236,100.0,LANGUAGE <LL@li.org>
sugar-jukebox,69,0,0,22,0,0,72,69,100.0,LANGUAGE <LL@li.org>
sugar-labyrinth,281,0,0,94,0,0,263,281,100.0,LANGUAGE <LL@li.org>
sugar-locosugar,74,0,0,12,0,0,62,74,100.0,LANGUAGE <LL@li.org>
sugar-log,98,0,0,21,0,0,83,98,100.0,LANGUAGE <LL@li.org>
sugar-maze,7,0,0,4,0,0,8,7,100.0,LANGUAGE <LL@li.org>
sugar-measure,155,0,0,73,0,0,204,155,100.0,LANGUAGE <LL@li.org>
sugar-memorize,142,0,0,74,0,0,197,142,100.0,LANGUAGE <LL@li.org>
sugar-moon,117,0,0,33,0,0,131,117,100.0,LANGUAGE <LL@li.org>
sugar-nutrition,192,0,0,91,0,0,181,192,100.0,LANGUAGE <LL@li.org>
sugar-paint,96,0,0,55,0,0,101,96,100.0,LANGUAGE <LL@li.org>
sugar-physics,28,0,20,27,0,1,48,48,58.333333333333336,LANGUAGE <LL@li.org>
sugar-pippy,109,0,0,31,0,0,82,109,100.0,LANGUAGE <LL@li.org>
sugar-portfolio,60,0,0,21,0,0,68,60,100.0,LANGUAGE <LL@li.org>
sugar-read,122,0,15,46,0,4,107,137,89.05109489051095,LANGUAGE <LL@li.org>
sugar-record,62,0,0,24,0,0,71,62,100.0,LANGUAGE <LL@li.org>
sugar-ruler,29,0,0,8,0,0,24,29,100.0,LANGUAGE <LL@li.org>
sugar-speak,227,0,0,74,0,0,219,227,100.0,LANGUAGE <LL@li.org>
sugar-starchart,311,0,0,182,0,0,418,311,100.0,LANGUAGE <LL@li.org>
sugar-story,24,0,0,11,0,0,24,24,100.0,LANGUAGE <LL@li.org>
sugar-terminal,6,0,115,4,0,22,5,121,4.958677685950414,LANGUAGE <LL@li.org>
sugar-toolkit-gtk3,156,0,0,109,0,0,238,156,100.0,LANGUAGE <LL@li.org>
sugar-turtleart,1574,0,0,478,0,0,1735,1574,100.0,LANGUAGE <LL@li.org>
sugar-typing-turtle,599,0,0,127,0,0,524,599,100.0,LANGUAGE <LL@li.org>
sugar-visualmatch,161,0,0,79,0,0,191,161,100.0,LANGUAGE <LL@li.org>
sugar-words,3,0,0,3,0,0,4,3,100.0,LANGUAGE <LL@li.org>
sugar-write,121,0,0,55,0,0,120,121,100.0,LANGUAGE <LL@li.org>
sugar-xoeditor,29,0,0,7,0,0,21,29,100.0,LANGUAGE <LL@li.org>
sugar-yupana,30,0,0,16,0,0,32,30,100.0,LANGUAGE <LL@li.org>
