package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
abrt,0,0,3230,0,0,390,0,3230,0.0,Kirgyz (http://www.transifex.com/projects/p/fedora-abrt/language/ky/)
anaconda,0,0,7147,0,0,1191,0,7147,0.0,Kirghiz
appcenter,0,0,681,0,0,147,0,681,0.0,LANGUAGE <LL@li.org>
asunder,7,0,488,7,0,84,8,495,1.4141414141414141,http://littlesvr.ca/ostd/
atril,691,0,1033,268,0,129,677,1724,40.08120649651972,Kyrgyz (http://www.transifex.com/mate/MATE/language/ky/)
audacious,258,0,510,153,0,173,246,768,33.59375,Kyrgyz (http://www.transifex.com/jlindgren/audacious/language/ky/)
audacious-plugins,669,0,3235,366,0,510,693,3904,17.13627049180328,Kyrgyz (http://www.transifex.com/jlindgren/audacious/language/ky/)
audience,0,0,106,0,0,48,0,106,0.0,
banshee,1228,1972,1032,462,458,186,1179,4232,29.017013232514177,
bison,52,0,0,9,0,0,53,52,100.0,Kirghiz <i18n-team-ky-kyrgyz@lists.sourceforge.net>
bleachbit,360,0,620,142,0,79,343,980,36.734693877551024,Kirghiz <ky@li.org>
blender,2001,0,0,1324,0,0,1998,2001,100.0,Kirghiz <kyrgyzl10n@gmail.com>
blivet-gui,0,0,762,0,0,220,0,762,0.0,Kirghiz
caja,2049,0,7264,747,0,763,1784,9313,22.001503274991947,Kyrgyz (http://www.transifex.com/mate/MATE/language/ky/)
certmonger,0,0,2831,0,0,473,0,2831,0.0,Kirgyz (http://www.transifex.com/projects/p/certmonger/language/ky/)
cheese,576,0,0,125,0,0,441,576,100.0,Kirghiz <gnome-i18n@gnome.org>
cinnamon-desktop,231,0,0,31,0,0,200,231,100.0,Kirghiz <gnome-i18n@gnome.org>
cinnamon-translations,798,0,19647,348,0,3899,800,20445,3.9031548055759355,Kirghiz <ky@li.org>
control-center,1780,26,1672,695,11,415,1661,3478,51.178838412880964,Kirghiz <gnome-i18n@gnome.org>
dasher,471,0,0,182,0,0,472,471,100.0,
deluge,2,0,2726,2,0,876,2,2728,0.07331378299120235,Kirghiz <ky@li.org>
dippi,0,0,397,0,0,53,0,397,0.0,none
dnf-plugins-extras,0,0,375,0,0,75,0,375,0.0,Kirghiz
dnfdragora,177,0,592,124,0,192,197,769,23.016905071521457,Kyrgyz (https://www.transifex.com/MageiaLinux/teams/9361/ky/)
docker-anaconda-addon,0,0,27,0,0,4,0,27,0.0,Kirghiz
