package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
fuse-encfs,1080,8,227,124,2,13,1017,1315,82.12927756653993,German (Austria) <de_AT@li.org>
ganyremote,500,0,0,149,0,0,512,500,100.0,Austrian
gnomebaker,1008,0,178,242,0,49,938,1186,84.99156829679595,German (Austria) <de_AT@li.org>
gourmet,561,0,3215,158,0,721,530,3776,14.85699152542373,German (Austria) <de_AT@li.org>
gpsdrive,424,439,1642,101,107,248,426,2505,16.926147704590818,german <de@li.org>
kanyremote,479,0,5,140,0,4,487,484,98.96694214876032,Austrian
perl-libintl,5,0,17,5,0,17,5,22,22.727272727272727,German <guido@imperia.net>
pingus,17,0,8,3,0,1,19,25,68.0,LANGUAGE <LL@li.org>
supertux,17,0,8,3,0,1,19,25,68.0,LANGUAGE <LL@li.org>
texinfo,5,0,5570,5,0,686,5,5575,0.08968609865470852,German <de@li.org>
vidalia,0,0,2927,0,0,657,0,2927,0.0,LANGUAGE <LL@li.org>
