package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
abrt,0,0,2722,0,0,328,0,2722,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
certmonger,0,0,1669,0,0,270,0,1669,0.0,Albanian Gheg (http://www.transifex.com/projects/p/certmonger/language/aln/)
entangle,0,0,916,0,0,201,0,916,0.0,Albanian Gheg (http://www.transifex.com/projects/p/entangle/language/aln/)
initial-setup,0,0,29,0,0,5,0,29,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
libreport,0,0,3139,0,0,417,0,3139,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
libvirt-sandbox,0,0,583,0,0,104,0,583,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
liveusb-creator,0,0,480,0,0,52,0,480,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
policycoreutils,0,0,7678,0,0,1078,0,7678,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
pykickstart,0,0,383,0,0,40,0,383,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
python-meh,0,0,109,0,0,23,0,109,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
rhn-client-tools,0,0,4194,0,0,423,0,4194,0.0,LANGUAGE <LL@li.org>
rhnsd,0,0,37,0,0,9,0,37,0.0,LANGUAGE <LL@li.org>
spacewalk-backend,0,0,1895,0,0,223,0,1895,0.0,LANGUAGE <LL@li.org>
system-config-date,0,0,503,0,0,56,0,503,0.0,LANGUAGE <LL@li.org>
virt-viewer,0,0,615,0,0,129,0,615,0.0,Albanian Gheg (http://www.transifex.com/projects/p/fedora/language/aln/)
yum-rhn-plugin,0,0,146,0,0,17,0,146,0.0,LANGUAGE <LL@li.org>
