package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
boost,1,0,0,1,0,0,1,1,100.0,
cacti,971,30028,1603,699,3732,120,1139,32602,2.97834488681676,Hebrew (Israel) <http://translate.cacti.net/projects/cacti/core-v1-2-x/he_IL/>
ceph,1,0,0,1,0,0,1,1,100.0,
clapper,253,0,0,103,0,0,271,253,100.0,Hebrew
clementine,0,0,5414,0,0,1423,0,5414,0.0,Hebrew (Israel) (http://www.transifex.com/davidsansome/clementine/language/he_IL/)
coolreader,545,0,156,210,0,63,520,701,77.74607703281026,Hebrew
darktable,26222,0,0,4778,0,0,24165,26222,100.0,
libecpg,271,0,0,41,0,0,299,271,100.0,
libpq,271,0,0,41,0,0,299,271,100.0,
mingw-boost,1,0,0,1,0,0,1,1,100.0,
mingw-postgresql,9124,0,19,1741,0,8,9243,9143,99.79219074701959,
percona-xtrabackup,1,0,0,1,0,0,1,1,100.0,
poedit,3164,0,3,688,0,1,2911,3167,99.9052731291443,Hebrew
postgresql,271,0,0,41,0,0,299,271,100.0,
python-django-rest-framework,0,0,582,0,0,101,0,582,0.0,Hebrew (Israel) (http://www.transifex.com/django-rest-framework-1/django-rest-framework/language/he_IL/)
python-flask-admin,320,0,47,97,0,15,311,367,87.19346049046321,Hebrew
visualboyadvance-m,0,0,2393,0,0,895,0,2393,0.0,Hebrew (Israel) (http://www.transifex.com/bgk/vba-m/language/he_IL/)
warzone2100,2394,0,13379,379,0,2959,2174,15773,15.177835541748557,Hebrew
xournalpp,1361,0,3235,448,0,442,1337,4596,29.612706701479546,Hebrew
