package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
coin,0,0,252,0,0,50,0,252,0.0,none
deluge,0,0,4340,0,0,1333,0,4340,0.0,Inuktitut <iu@li.org>
dippi,0,0,1183,0,0,205,0,1183,0.0,none
gnome-do,0,0,612,0,0,144,0,612,0.0,Inuktitut <iu@li.org>
granite,0,0,498,0,0,118,0,498,0.0,
harvey,0,0,182,0,0,33,0,182,0.0,none
iso-codes,33,8,945,26,2,394,29,986,3.3468559837728193,Inuktitut <https://hosted.weblate.org/projects/iso-codes/iso-3166-1/iu/>
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
regextester,0,0,104,0,0,31,0,104,0.0,none
tuxpaint,1144,990,1629,242,106,113,649,3763,30.40127557799628,LANGUAGE <harveyginter@gmail.com>
tuxpaint-stamps,3082,135,32,777,20,8,2126,3249,94.85995690981841,
