package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,0,0,1183,0,0,205,0,1183,0.0,none
granite,6,5,487,6,3,109,6,498,1.2048192771084338,Southern Sami <sma@li.org>
harvey,0,0,182,0,0,33,0,182,0.0,none
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
plank,22,0,167,9,0,41,29,189,11.64021164021164,Southern Sami <sma@li.org>
regextester,0,0,104,0,0,31,0,104,0.0,none
taxi,0,0,62,0,0,15,0,62,0.0,LANGUAGE <LL@li.org>
