package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
avahi,0,0,868,0,0,168,0,868,0.0,Acoli (http://www.transifex.com/lennart/avahi/language/ach/)
initial-setup,0,0,33,0,0,7,0,33,0.0,Acoli (http://www.transifex.com/projects/p/initial-setup/language/ach/)
iso-codes,261,2,719,211,1,208,293,982,26.578411405295316,Acholi <https://hosted.weblate.org/projects/iso-codes/iso-3166-1/ach/>
python-django-rest-framework,0,0,582,0,0,101,0,582,0.0,Acoli (http://www.transifex.com/django-rest-framework-1/django-rest-framework/language/ach/)
python-meh,0,0,109,0,0,23,0,109,0.0,Acoli (http://www.transifex.com/projects/p/python-meh/language/ach/)
sugar-typing-turtle,599,0,0,127,0,0,735,599,100.0,LANGUAGE <LL@li.org>
sugar-words,3,0,0,3,0,0,6,3,100.0,LANGUAGE <LL@li.org>
sugar-write,121,0,0,55,0,0,154,121,100.0,LANGUAGE <LL@li.org>
sugar-xoeditor,29,0,0,7,0,0,31,29,100.0,LANGUAGE <LL@li.org>
supertux,0,0,63,0,0,17,0,63,0.0,Acoli (https://www.transifex.com/arctic-games/teams/95/ach/)
tuxpaint,1124,742,420,249,76,55,1353,2286,49.16885389326334,
tuxpaint-stamps,3035,154,60,768,24,13,3392,3249,93.41335795629423,LANGUAGE <LL@li.org>
