package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
cinnamon-translations,23,0,643,6,0,51,26,666,3.453453453453453,Sundanese <su@li.org>
dippi,0,0,1537,0,0,254,0,1537,0.0,none
elementary-code,8,17,2203,6,7,371,8,2228,0.3590664272890485,Sundanese <su@li.org>
elementary-files,0,0,2656,0,0,567,0,2656,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,0,0,861,0,0,207,0,861,0.0,
elementary-music,0,0,231,0,0,45,0,231,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,42,0,0,9,0,42,0.0,none
elementary-photos,0,0,2862,0,0,662,0,2862,0.0,LANGUAGE <LL@li.org>
elementary-screenshot,0,0,128,0,0,37,0,128,0.0,LANGUAGE <LL@li.org>
elementary-settings-daemon,0,0,303,0,0,70,0,303,0.0,none
gala,0,0,319,0,0,67,0,319,0.0,none
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,596,0,0,112,0,596,0.0,
java-21-openjdk-portable,0,0,0,0,0,0,0,0,0.0,
java-latest-openjdk-portable,0,0,0,0,0,0,0,0,0.0,
libreoffice,10756,0,165123,5463,0,34105,11018,175879,6.115568089425116,Sundanese <https://translations.documentfoundation.org/projects/libo_ui-master/accessibilitymessages/su/>
regextester,0,0,104,0,0,31,0,104,0.0,none
terminator,19,0,1503,6,0,409,17,1522,1.2483574244415243,Sundanese (https://www.transifex.com/terminator/teams/109338/su/)
tuxpaint,314,1157,3884,111,116,388,265,5355,5.863678804855275,LANGUAGE <LL@li.org>
wingpanel,0,0,57,0,0,10,0,57,0.0,none
wingpanel-indicator-a11y,0,0,55,0,0,17,0,55,0.0,none
wingpanel-indicator-bluetooth,0,0,80,0,0,30,0,80,0.0,none
wingpanel-indicator-datetime,0,0,103,0,0,25,0,103,0.0,
wingpanel-indicator-keyboard,0,0,56,0,0,17,0,56,0.0,
