package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,0,0,397,0,0,53,0,397,0.0,none
elementary-calculator,1,1,128,1,1,52,4,130,0.7692307692307693,Akan <https://l10n.elementary.io/projects/calculator/calculator/ak/>
elementary-calendar,336,118,249,139,34,56,535,703,47.795163584637265,Akan <https://l10n.elementary.io/projects/calendar/calendar/ak/>
elementary-camera,21,3,41,3,1,14,30,65,32.30769230769231,ak (generated) <http://weblate.elementary.io/projects/desktop/camera/ak/>
elementary-capnet-assist,0,0,82,0,0,14,0,82,0.0,none
elementary-code,106,75,970,28,17,212,122,1151,9.209383145091225,LANGUAGE <LL@li.org>
elementary-files,383,408,2120,113,75,371,564,2911,13.156990724836826,Akan <ak@li.org>
elementary-greeter,15,2,149,5,1,31,19,166,9.036144578313253,Akan <https://l10n.elementary.io/projects/desktop/greeter/ak/>
elementary-music,70,4,1234,32,2,332,85,1308,5.351681957186544,LANGUAGE <LL@li.org>
elementary-notifications,0,0,3,0,0,2,0,3,0.0,none
elementary-photos,43,0,3867,13,0,793,50,3910,1.0997442455242967,LANGUAGE <LL@li.org>
elementary-planner,0,0,3023,0,0,585,0,3023,0.0,LANGUAGE <LL@li.org>
elementary-screenshot-tool,0,0,212,0,0,55,0,212,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,95,0,0,39,0,95,0.0,none
elementary-sideload,1,0,223,1,0,43,3,224,0.4464285714285714,Akan <https://l10n.elementary.io/projects/desktop/sideload/ak/>
elementary-terminal,108,14,320,24,4,62,134,442,24.43438914027149,Akan <ak@li.org>
elementary-videos,45,6,295,18,3,69,75,346,13.005780346820808,Akan <ak@li.org>
gala,19,0,178,9,0,33,31,197,9.644670050761421,Akan <https://l10n.elementary.io/projects/desktop/gala/ak/>
gnome-menus,70,0,0,27,0,0,74,70,100.0,Akan <akan-translators@lists.launchpad.net>
granite,63,38,168,37,7,44,104,269,23.42007434944238,Akan <ak@li.org>
gtkspell3,10,0,6,5,0,2,18,16,62.5,Akan <LL@li.org>
harvey,0,0,57,0,0,12,0,57,0.0,none
iso-codes,0,63,919,0,43,377,0,982,0.0,Akan <https://hosted.weblate.org/projects/iso-codes/iso-3166-1/ak/>
mingw-gtkspell3,10,0,6,5,0,2,18,16,62.5,Akan <LL@li.org>
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
pantheon-agent-geoclue2,43,0,58,11,0,7,50,101,42.57425742574257,Akan <karabutaworld@gmail.com>
pantheon-agent-polkit,16,5,27,8,2,5,30,48,33.33333333333333,LANGUAGE <LL@li.org>
sawfish,0,0,6617,0,0,1054,0,6617,0.0,Akan (http://www.transifex.net/projects/p/sawfish-master/team/ak/)
sugar,0,0,2305,0,0,529,0,2305,0.0,LANGUAGE <LL@li.org>
sugar-clock,3,0,63,3,0,18,3,66,4.545454545454546,LANGUAGE <LL@li.org>
sugar-getiabooks,0,0,119,0,0,33,0,119,0.0,LANGUAGE <LL@li.org>
sugar-implode,0,0,77,0,0,20,0,77,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,0,0,236,0,0,62,0,236,0.0,LANGUAGE <LL@li.org>
sugar-labyrinth,0,0,281,0,0,94,0,281,0.0,LANGUAGE <LL@li.org>
sugar-ruler,0,0,29,0,0,8,0,29,0.0,LANGUAGE <LL@li.org>
sugar-speak,16,0,211,16,0,58,27,227,7.048458149779736,LANGUAGE <LL@li.org>
