package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
Django,5069,0,20,1585,0,6,5621,5089,99.60699548044802,Spanish (Argentina) (http://www.transifex.net/projects/p/django/language/es_AR/)
audacious,716,0,0,291,0,0,901,716,100.0,Spanish (Argentinian)
audacious-plugins,3092,0,0,762,0,0,3729,3092,100.0,Spanish (Argentinian)
bacula,0,0,18150,0,0,2887,0,18150,0.0,Spanish
bacula2,0,0,18155,0,0,2887,0,18155,0.0,Spanish
django-registration,81,0,0,15,0,0,99,81,100.0,LANGUAGE <LL@li.org>
emerald,671,45,58,191,12,12,923,774,86.69250645994832,Spanish <es@li.org>
gallery2,8899,2362,152,1246,546,18,10206,11413,77.97248751423815,Argentine Spanish <gallery-devel@lists.sourceforge.net>
gambas3,433,0,0,40,0,0,227,433,100.0,LANGUAGE <LL@li.org>
gimp-lqr-plugin,56,9,863,22,3,106,64,928,6.0344827586206895,Español
gnome-applets,3858,0,0,976,0,0,4893,3858,100.0,Spanish <traductores@es.gnome.org>
gnomebaker,1069,0,117,255,0,36,1231,1186,90.13490725126475,Spanish (Argentina) <es_AR@li.org>
libgweather,447,9,4,170,5,4,535,460,97.17391304347827,Spanish <traductores@es.gnome.org>
libmateweather,395,0,70,166,0,15,468,465,84.94623655913979,LANGUAGE <LL@li.org>
libvisual,303,204,548,62,51,92,364,1055,28.720379146919434,Spanish
mate-applets,2555,0,744,552,0,180,3118,3299,77.44771142770537,LANGUAGE <LL@li.org>
mcrypt,956,6,3,141,1,1,1117,965,99.06735751295336,Argentinian <translation-es-AR@lists.sourceforge.net>
openerp,7834,0,39284,2767,0,4084,8861,47118,16.626342374464112,Spanish (Argentina) <es_AR@li.org>
speedcrunch,1,0,17,1,0,12,1,18,5.555555555555555,es_AR
trac,5685,0,0,1161,0,0,6691,5685,100.0,es_AR <LL@li.org>
wicd,761,0,297,168,0,63,844,1058,71.9281663516068,es_AR <LL@li.org>
x-tile,652,76,4,145,4,1,648,732,89.07103825136612,Spanish <MeloPixel>
