package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
sugar-abacus,3,0,21,3,0,21,3,24,12.5,LANGUAGE <LL@li.org>
sugar-browse,14,0,67,9,0,26,14,81,17.28395061728395,LANGUAGE <LL@li.org>
sugar-clock,3,0,19,3,0,9,3,22,13.636363636363635,LANGUAGE <LL@li.org>
sugar-finance,2,0,141,2,0,30,2,143,1.3986013986013985,LANGUAGE <LL@li.org>
sugar-fototoon,1,0,46,1,0,25,1,47,2.127659574468085,LANGUAGE <LL@li.org>
sugar-fractionbounce,0,0,68,0,0,23,0,68,0.0,LANGUAGE <LL@li.org>
sugar-getiabooks,0,0,75,0,0,30,0,75,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,2,0,182,2,0,54,2,184,1.0869565217391304,LANGUAGE <LL@li.org>
sugar-labyrinth,10,0,271,8,0,86,10,281,3.558718861209965,LANGUAGE <LL@li.org>
sugar-measure,5,0,150,3,0,70,5,155,3.225806451612903,LANGUAGE <LL@li.org>
sugar-memorize,2,0,112,2,0,69,2,114,1.7543859649122806,LANGUAGE <LL@li.org>
sugar-moon,2,0,89,2,0,30,2,91,2.197802197802198,LANGUAGE <LL@li.org>
sugar-paint,5,0,59,5,0,44,5,64,7.8125,LANGUAGE <LL@li.org>
sugar-physics,2,0,26,2,0,25,2,28,7.142857142857142,LANGUAGE <LL@li.org>
sugar-pippy,5,0,104,4,0,27,5,109,4.587155963302752,LANGUAGE <LL@li.org>
sugar-ruler,0,0,15,0,0,6,0,15,0.0,LANGUAGE <LL@li.org>
sugar-visualmatch,0,0,141,0,0,76,0,141,0.0,LANGUAGE <LL@li.org>
