package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
abrt,0,0,3230,0,0,390,0,3230,0.0,Kirgyz (http://www.transifex.com/projects/p/fedora-abrt/language/ky/)
asunder,8,0,472,8,0,79,10,480,1.6666666666666667,http://littlesvr.ca/ostd/
atril,703,0,944,274,0,115,690,1647,42.68366727383121,Kyrgyz (http://www.transifex.com/mate/MATE/language/ky/)
audacious,264,0,375,155,0,126,253,639,41.31455399061033,Kirgyz (http://www.transifex.com/projects/p/audacious/language/ky/)
audacious-plugins,725,0,3185,392,0,480,747,3910,18.542199488491047,Kirgyz (http://www.transifex.com/projects/p/audacious/language/ky/)
banshee,1228,1972,1032,462,458,186,1179,4232,29.017013232514177,
bison,52,0,0,9,0,0,53,52,100.0,Kirghiz <i18n-team-ky-kyrgyz@lists.sourceforge.net>
bleachbit,360,0,620,142,0,79,343,980,36.734693877551024,Kirghiz <ky@li.org>
blender,2044,459,96660,1356,246,19998,2041,99163,2.061252684973226,Kirghiz <kyrgyzl10n@gmail.com>
caja,2070,0,7174,751,0,746,1799,9244,22.3929035049762,Kyrgyz (http://www.transifex.com/mate/MATE/language/ky/)
certmonger,0,0,1669,0,0,270,0,1669,0.0,Kirgyz (http://www.transifex.com/projects/p/certmonger/language/ky/)
cheese,576,0,0,125,0,0,441,576,100.0,Kirghiz <gnome-i18n@gnome.org>
cinnamon-desktop,231,0,0,31,0,0,200,231,100.0,Kirghiz <gnome-i18n@gnome.org>
cinnamon-translations,374,0,12628,146,0,3017,372,13002,2.8764805414551606,Kirghiz <ky@li.org>
control-center,1780,26,1672,695,11,415,1661,3478,51.178838412880964,Kirghiz <gnome-i18n@gnome.org>
dasher,471,0,0,182,0,0,472,471,100.0,
deluge,2,0,2726,2,0,876,2,2728,0.07331378299120235,Kirghiz <ky@li.org>
dnf-plugin-system-upgrade,0,0,211,0,0,36,0,211,0.0,Kirghiz
