package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
aria2,68,0,6597,7,0,373,81,6665,1.0202550637659413,Filipino <fil@li.org>
calibre,4150,0,142878,541,0,16692,4850,147028,2.8225916152025468,Filipino (http://www.transifex.com/calibre/calibre/language/fil/)
cinnamon-translations,1479,0,9971,453,0,2131,1814,11450,12.91703056768559,Filipino <fil@li.org>
dexter,43,0,185,14,0,78,48,228,18.859649122807017,Filipino <fil@li.org>
docky,101,0,1656,17,0,320,97,1757,5.748434832100171,Filipino <fil@li.org>
gwibber,60,0,709,25,0,179,79,769,7.802340702210664,Filipino <fil@li.org>
mate-desktop,0,0,2288,0,0,323,0,2288,0.0,Filipino (http://www.transifex.com/projects/p/MATE/language/fil/)
mintmenu,3262,0,1985,885,0,217,4079,5247,62.16885839527349,Filipino <fil@li.org>
nemo-extensions,1,0,0,1,0,0,2,1,100.0,Filipino <fil@li.org>
olpc-switch-desktop,156,2,0,13,1,0,166,158,98.73417721518987,LANGUAGE <LL@li.org>
phatch,1404,0,1149,497,0,327,1716,2553,54.99412455934195,Filipino <fil@li.org>
pinta,100,0,1518,73,0,455,132,1618,6.180469715698393,Filipino <fil@li.org>
stellarium,458,0,15367,166,0,4097,577,15825,2.8941548183254344,Filipino <fil@li.org>
sugar,7,0,1726,2,0,417,8,1733,0.4039238315060588,LANGUAGE <LL@li.org>
sugar-abacus,0,0,34,0,0,25,0,34,0.0,LANGUAGE <LL@li.org>
sugar-browse,26,18,145,17,2,33,33,189,13.756613756613756,LANGUAGE <LL@li.org>
sugar-calculator,0,0,871,0,0,164,0,871,0.0,LANGUAGE <LL@li.org>
sugar-calendario,0,0,43,0,0,27,0,43,0.0,LANGUAGE <LL@li.org>
sugar-chat,27,0,28,11,0,23,31,55,49.09090909090909,LANGUAGE <LL@li.org>
sugar-clock,0,0,59,0,0,18,0,59,0.0,LANGUAGE <LL@li.org>
sugar-deducto,0,0,109,0,0,23,0,109,0.0,LANGUAGE <LL@li.org>
sugar-finance,0,0,143,0,0,32,0,143,0.0,LANGUAGE <LL@li.org>
sugar-fototoon,0,0,77,0,0,33,0,77,0.0,LANGUAGE <LL@li.org>
sugar-fractionbounce,0,0,68,0,0,23,0,68,0.0,LANGUAGE <LL@li.org>
sugar-getiabooks,0,0,119,0,0,33,0,119,0.0,LANGUAGE <LL@li.org>
sugar-imageviewer,0,0,51,0,0,13,0,51,0.0,LANGUAGE <LL@li.org>
sugar-implode,0,0,78,0,0,21,0,78,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,0,0,236,0,0,62,0,236,0.0,LANGUAGE <LL@li.org>
sugar-jukebox,0,0,65,0,0,20,0,65,0.0,LANGUAGE <LL@li.org>
sugar-labyrinth,0,0,281,0,0,94,0,281,0.0,LANGUAGE <LL@li.org>
sugar-log,0,0,98,0,0,21,0,98,0.0,LANGUAGE <LL@li.org>
sugar-maze,0,0,7,0,0,4,0,7,0.0,LANGUAGE <LL@li.org>
sugar-memorize,0,0,142,0,0,74,0,142,0.0,LANGUAGE <LL@li.org>
sugar-moon,0,0,117,0,0,33,0,117,0.0,LANGUAGE <LL@li.org>
sugar-paint,0,0,90,0,0,52,0,90,0.0,LANGUAGE <LL@li.org>
sugar-physics,0,0,48,0,0,28,0,48,0.0,LANGUAGE <LL@li.org>
sugar-pippy,11,0,98,6,0,25,13,109,10.091743119266056,LANGUAGE <LL@li.org>
sugar-read,24,0,90,14,0,28,28,114,21.052631578947366,LANGUAGE <LL@li.org>
sugar-record,3,0,59,1,0,23,3,62,4.838709677419355,LANGUAGE <LL@li.org>
sugar-ruler,0,0,29,0,0,8,0,29,0.0,LANGUAGE <LL@li.org>
sugar-speak,3,0,224,1,0,73,3,227,1.3215859030837005,LANGUAGE <LL@li.org>
sugar-terminal,1,0,14,1,0,7,1,15,6.666666666666667,LANGUAGE <LL@li.org>
sugar-toolkit,70,1,2,35,1,1,77,73,95.8904109589041,LANGUAGE <LL@li.org>
sugar-toolkit-gtk3,73,0,3,38,0,2,80,76,96.05263157894737,LANGUAGE <LL@li.org>
sugar-turtleart,0,0,1459,0,0,435,0,1459,0.0,LANGUAGE <LL@li.org>
sugar-typing-turtle,0,0,599,0,0,127,0,599,0.0,LANGUAGE <LL@li.org>
sugar-visualmatch,0,0,158,0,0,78,0,158,0.0,LANGUAGE <LL@li.org>
sugar-write,36,0,85,21,0,34,48,121,29.75206611570248,LANGUAGE <LL@li.org>
transmission,176,0,1633,87,0,407,247,1809,9.729132117191819,Filipino <fil@li.org>
vidalia,0,0,10369,0,0,1298,0,10369,0.0,translations@vidalia-project.net
