package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
caja,3038,0,6206,646,0,851,3657,9244,32.86456079619213,Yoruba (http://www.transifex.com/mate/MATE/language/yo/)
cinnamon-desktop,0,0,231,0,0,31,0,231,0.0,amo@wazobiasoft.org
cinnamon-session,100,68,510,14,24,61,126,678,14.749262536873156,
dnf-plugin-system-upgrade,0,0,211,0,0,36,0,211,0.0,Yoruba
entangle,0,0,934,0,0,209,0,934,0.0,Yoruba
epiphany,1553,276,533,479,95,87,1795,2362,65.7493649449619,Yoruba
gnome-desktop,328,8,28,90,2,1,357,364,90.10989010989012,amo@wazobiasoft.org
gnome-desktop3,328,8,28,90,2,1,357,364,90.10989010989012,amo@wazobiasoft.org
gnome-menus,116,15,26,42,5,9,152,157,73.88535031847134,Yoruba
gnome-session,117,86,519,20,28,65,148,722,16.20498614958449,
isomaster,9,0,665,8,0,99,12,674,1.3353115727002967,http://littlesvr.ca/ostd/
libosinfo,0,0,1871,0,0,554,0,1871,0.0,Yoruba
librfm,106,522,1768,73,220,304,124,2396,4.424040066777963,Yoruba
libvirt-glib,0,0,138,0,0,29,0,138,0.0,Yoruba
libvirt-sandbox,0,0,617,0,0,111,0,617,0.0,Yoruba
marco,1623,0,2455,246,0,168,1850,4078,39.79892103972536,Yoruba (http://www.transifex.com/mate/MATE/language/yo/)
mate-desktop,52,0,2361,12,0,322,64,2413,2.154993783671778,Yoruba (http://www.transifex.com/mate/MATE/language/yo/)
mate-menus,59,0,38,24,0,13,79,97,60.824742268041234,Yoruba (http://www.transifex.com/projects/p/MATE/language/yo/)
mate-panel,2727,0,1589,338,0,260,3059,4316,63.18350324374421,Yoruba (http://www.transifex.com/mate/MATE/language/yo/)
mate-session-manager,45,0,620,13,0,99,61,665,6.7669172932330826,Yoruba (http://www.transifex.com/projects/p/MATE/language/yo/)
metacity,2294,825,689,316,58,37,2715,3808,60.24159663865546,Yoruba
muffin,2294,825,689,316,58,37,2715,3808,60.24159663865546,Yoruba
mutter,2294,825,689,316,58,37,2715,3808,60.24159663865546,Yoruba
nautilus,1434,2994,1686,295,513,222,1797,6114,23.454367026496563,Yoruba
olpc-switch-desktop,51,0,107,4,0,10,61,158,32.278481012658226,LANGUAGE <LL@li.org>
python-fedora,0,0,214,0,0,29,0,214,0.0,Yoruba
python-meh,0,0,109,0,0,23,0,109,0.0,Yoruba
rodent,103,497,9034,65,211,536,127,9634,1.0691301640024913,Yoruba
sugar,1,0,1624,1,0,397,2,1625,0.06153846153846154,Yoruba
sugar-abacus,0,1,33,0,1,24,0,34,0.0,LANGUAGE <LL@li.org>
sugar-base,0,0,5,0,0,5,0,5,0.0,LANGUAGE <LL@li.org>
sugar-browse,0,0,189,0,0,52,0,189,0.0,LANGUAGE <LL@li.org>
sugar-calculator,0,0,871,0,0,164,0,871,0.0,LANGUAGE <LL@li.org>
sugar-calendario,0,0,43,0,0,27,0,43,0.0,LANGUAGE <LL@li.org>
sugar-chat,0,0,55,0,0,34,0,55,0.0,LANGUAGE <LL@li.org>
sugar-clock,0,0,59,0,0,18,0,59,0.0,LANGUAGE <LL@li.org>
sugar-connect,0,0,31,0,0,8,0,31,0.0,LANGUAGE <LL@li.org>
sugar-deducto,0,0,109,0,0,23,0,109,0.0,LANGUAGE <LL@li.org>
sugar-finance,0,0,143,0,0,32,0,143,0.0,LANGUAGE <LL@li.org>
sugar-fototoon,0,0,77,0,0,33,0,77,0.0,LANGUAGE <LL@li.org>
sugar-fractionbounce,0,0,68,0,0,23,0,68,0.0,LANGUAGE <LL@li.org>
sugar-getiabooks,0,0,119,0,0,33,0,119,0.0,LANGUAGE <LL@li.org>
sugar-imageviewer,0,0,51,0,0,13,0,51,0.0,LANGUAGE <LL@li.org>
sugar-implode,0,0,78,0,0,21,0,78,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,0,0,236,0,0,62,0,236,0.0,LANGUAGE <LL@li.org>
sugar-jukebox,0,0,65,0,0,20,0,65,0.0,LANGUAGE <LL@li.org>
