package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
GConf2,1,0,3953,1,0,460,1,3954,0.025290844714213456,Yiddish <raphael@cs.uky.edu>
asunder,4,0,489,4,0,88,4,493,0.8113590263691683,http://littlesvr.ca/ostd/
at-spi2-core,31,96,248,31,48,47,32,375,8.266666666666666,Yiddish <raphael@cs.uky.edu>
atril,13,0,2313,11,0,502,11,2326,0.5588993981083406,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
bleachbit,1811,0,0,350,0,0,1832,1811,100.0,Yiddish <yi@li.org>
bookworm,0,0,795,0,0,149,0,795,0.0,
caja,51,0,9624,45,0,1559,53,9675,0.5271317829457364,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
calibre,3,0,170964,2,0,19329,3,170967,0.0017547245959746618,Yiddish (http://www.transifex.com/calibre/calibre/language/yi/)
cinnamon-desktop,0,0,231,0,0,31,0,231,0.0,Yiddish <raphael@cs.uky.edu>
cinnamon-translations,91,0,9576,70,0,2147,99,9667,0.9413468501086171,Yiddish <yi@li.org>
clutter,1,0,3056,1,0,674,1,3057,0.03271180896303566,None <>
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,0,0,1425,0,0,249,0,1425,0.0,none
efl,1,1,154,1,1,57,1,156,0.641025641025641,General
elementary-code,0,0,1614,0,0,290,0,1614,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2490,0,0,551,0,2490,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,394,0,0,78,0,394,0.0,none
elementary-mail,0,0,788,0,0,179,0,788,0.0,
elementary-music,0,0,205,0,0,37,0,205,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,44,0,0,10,0,44,0.0,none
elementary-onboarding,0,0,317,0,0,66,0,317,0.0,none
engrampa,17,0,2032,17,0,411,20,2049,0.8296730112249878,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
eom,23,0,1756,19,0,322,23,1779,1.2928611579539067,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
gala,0,0,249,0,0,51,0,249,0.0,none
gdk-pixbuf2,792,466,90,118,73,11,751,1348,58.753709198813056,None <>
gimp,118,3795,20267,99,1515,4940,133,24180,0.48800661703887516,Yiddish <raphael@cs.uky.edu>
glib2,688,715,3374,105,127,515,692,4777,14.402344567720327,Yiddish <raphael@cs.uky.edu>
gnome-desktop3,2,2,316,2,2,69,2,320,0.625,Yiddish <raphael@cs.uky.edu>
gnome-mime-data,1,0,826,1,0,340,1,827,0.12091898428053204,Yiddish <raphael@cs.uky.edu>
gnome-panel,48,214,3258,11,72,425,47,3520,1.3636363636363635,Yiddish <raphael@cs.uky.edu>
gnome-vfs2,209,25,1048,62,9,177,198,1282,16.302652106084242,Yiddish <raphael@cs.uky.edu>
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,300,0,0,75,0,300,0.0,
gtk2,5223,4277,4204,963,951,870,5195,13704,38.11295971978984,None <>
gtk3,3879,3864,4110,736,894,857,3874,11853,32.72589217919514,None <>
gtk4,288,490,1654,55,262,504,315,2432,11.842105263157894,None <>
harvey,0,0,182,0,0,33,0,182,0.0,none
isomaster,8,1,665,8,1,98,9,674,1.1869436201780417,http://littlesvr.ca/ostd/
libbonobo,460,17,47,93,5,10,434,524,87.78625954198473,Yiddish <raphael@cs.uky.edu>
libbonoboui,282,33,45,90,4,19,260,360,78.33333333333333,Yiddish <raphael@cs.uky.edu>
libgnome,401,24,982,78,9,132,375,1407,28.50035536602701,Yiddish <raphael@cs.uky.edu>
libgnomecanvas,339,18,0,92,2,0,352,357,94.9579831932773,Yiddish <raphael@cs.uky.edu>
libgnomeui,40,29,1350,31,9,305,43,1419,2.8188865398167726,Yiddish <raphael@cs.uky.edu>
libmatekbd,0,0,308,0,0,91,0,308,0.0,Yiddish (http://www.transifex.com/mate/MATE/language/yi/)
mate-applets,10,1,2731,9,1,618,10,2742,0.36469730123997085,Yiddish (https://www.transifex.com/mate/teams/13566/yi/)
mate-calc,8,0,1570,8,0,476,9,1578,0.5069708491761723,Yiddish (https://www.transifex.com/mate/teams/13566/yi/)
mate-control-center,29,0,3302,26,0,1127,32,3331,0.8706094265986191,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-desktop,32,0,2344,8,0,293,35,2376,1.3468013468013467,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-media,6,0,233,3,0,96,7,239,2.510460251046025,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-menu,5,0,303,4,0,106,6,308,1.6233766233766231,Yiddish (http://www.transifex.com/mate/MATE/language/yi/)
mate-panel,66,0,4612,25,0,621,64,4678,1.410859341598974,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-sensors-applet,3,0,310,3,0,106,3,313,0.9584664536741214,Yiddish (https://www.transifex.com/mate/teams/13566/yi/)
mate-session-manager,10,0,705,7,0,125,13,715,1.3986013986013985,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-system-monitor,13,0,1545,11,0,320,17,1558,0.8344030808729139,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-terminal,16,0,4703,14,0,529,15,4719,0.33905488450943,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mate-themes,0,0,74,0,0,23,0,74,0.0,Yiddish (http://app.transifex.com/mate/MATE/language/yi/)
mate-user-admin,3,0,602,3,0,123,5,605,0.49586776859504134,Yiddish (https://www.transifex.com/mate/teams/13566/yi/)
mate-utils,22,0,3857,19,0,685,24,3879,0.5671564836298015,Yiddish (https://app.transifex.com/mate/teams/13566/yi/)
mingw-GConf2,1,0,3953,1,0,460,1,3954,0.025290844714213456,Yiddish <raphael@cs.uky.edu>
mingw-atk,31,96,248,31,48,47,32,375,8.266666666666666,Yiddish <raphael@cs.uky.edu>
