package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,141,0,4250,37,0,700,182,4391,3.2111136415395127,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
budgie-desktop,1259,0,382,320,0,89,1505,1641,76.72151127361366,Spanish (Chile) (https://www.transifex.com/buddiesofbudgie/teams/129844/es_CL/)
caja,35,0,9640,32,0,1572,40,9675,0.3617571059431524,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
caja-extensions,71,0,689,32,0,113,97,760,9.342105263157894,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
deepin-daemon,488,28,964,259,8,183,583,1480,32.972972972972975,Spanish (Chile) (http://www.transifex.com/projects/p/dde-daemon/language/es_CL/)
engrampa,12,0,2037,12,0,416,16,2049,0.5856515373352855,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
eom,21,0,1758,20,0,321,25,1779,1.1804384485666104,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
libgweather,664,0,0,235,0,0,735,664,100.0,Spanish <gnome-es-list@gnome.org>
libgweather4,664,0,0,235,0,0,735,664,100.0,Spanish <gnome-es-list@gnome.org>
libmatekbd,3,0,305,3,0,88,3,308,0.974025974025974,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
libmatemixer,3,0,239,3,0,123,5,242,1.2396694214876034,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
libmateweather,477,0,23,173,0,11,552,500,95.39999999999999,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-applets,1801,37,13083,420,8,1136,2280,14921,12.07023657931774,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-calc,82,0,1496,52,0,432,88,1578,5.196451204055767,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-control-center,42,0,8211,35,0,1475,56,8253,0.5089058524173028,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
mate-desktop,154,0,2222,12,0,289,177,2376,6.481481481481481,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-icon-theme,4,0,0,2,0,0,6,4,100.0,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-media,7,0,232,6,0,93,9,239,2.928870292887029,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-menu,30,0,278,22,0,88,34,308,9.740259740259742,Spanish (Chile) (http://www.transifex.com/mate/MATE/language/es_CL/)
mate-menus,2,0,101,2,0,37,2,103,1.9417475728155338,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
mate-notification-daemon,127,0,59,36,0,17,150,186,68.27956989247312,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-panel,58,0,6662,38,0,776,85,6720,0.8630952380952381,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
mate-power-manager,19,0,5100,16,0,535,31,5119,0.3711662434069154,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
mate-sensors-applet,3,2,2155,3,2,221,6,2160,0.1388888888888889,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-session-manager,6,0,709,6,0,126,6,715,0.8391608391608392,Spanish (Chile) (https://app.transifex.com/mate/teams/13566/es_CL/)
mate-settings-daemon,45,0,2161,8,0,311,49,2206,2.0398912058023573,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-system-monitor,29,0,4818,24,0,624,45,4847,0.5983082318960182,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-terminal,15,0,8508,14,0,794,23,8523,0.17599436818021824,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-themes,0,0,74,0,0,23,0,74,0.0,Spanish (Chile) (http://www.transifex.com/mate/MATE/language/es_CL/)
mate-user-guide,5,0,1,2,0,1,5,6,83.33333333333334,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mate-utils,40,0,10020,29,0,1097,65,10060,0.3976143141153081,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
mozo,34,0,12,14,0,10,40,46,73.91304347826086,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
nicotine+,5352,12,16,1295,3,3,6482,5380,99.47955390334573,Spanish (Chile) <https://hosted.weblate.org/projects/nicotine-plus/nicotine-plus/es_CL/>
pluma-plugins,1,0,509,1,0,48,4,510,0.19607843137254902,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
python-caja,6,0,0,2,0,0,6,6,100.0,Spanish (Chile) (https://www.transifex.com/mate/teams/13566/es_CL/)
rabbitvcs,859,0,72,297,0,20,938,931,92.26638023630504,Spanish
stellarium,0,0,151641,0,0,37855,0,151641,0.0,Spanish (Chile) (https://www.transifex.com/stellarium/teams/80998/es_CL/)
zathura,242,0,562,69,0,104,268,804,30.09950248756219,Spanish (Chile) (http://www.transifex.com/pwmt/zathura/language/es_CL/)
