package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
cinnamon-translations,1557,0,17979,553,0,3924,1466,19536,7.969901719901721,Oromo <om@li.org>
dippi,0,0,1653,0,0,266,0,1653,0.0,none
dnf,1,70,4647,1,17,861,1,4718,0.0211954217888936,Oromo <https://translate.fedoraproject.org/projects/dnf/dnf-master/om/>
elementary-code,0,0,2228,0,0,384,0,2228,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2656,0,0,567,0,2656,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,0,0,861,0,0,207,0,861,0.0,
elementary-music,0,0,231,0,0,45,0,231,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,42,0,0,9,0,42,0.0,none
elementary-photos,0,0,2862,0,0,662,0,2862,0.0,LANGUAGE <LL@li.org>
elementary-screenshot,0,0,128,0,0,37,0,128,0.0,LANGUAGE <LL@li.org>
elementary-settings-daemon,0,0,303,0,0,70,0,303,0.0,none
gala,0,0,319,0,0,67,0,319,0.0,none
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,596,0,0,112,0,596,0.0,
initial-setup,0,0,106,0,0,20,0,106,0.0,none
libreoffice,305107,15202,460608,41004,5959,50193,242089,780917,39.07034934570511,LANGUAGE <LL@li.org>
mate-control-center,22,2,3314,13,1,1156,29,3338,0.659077291791492,Oromo (https://www.transifex.com/mate/teams/13566/om/)
mate-menu,6,0,302,5,0,105,6,308,1.948051948051948,Oromo (http://www.transifex.com/mate/MATE/language/om/)
mate-themes,0,0,74,0,0,23,0,74,0.0,Oromo (http://app.transifex.com/mate/MATE/language/om/)
regextester,0,0,104,0,0,31,0,104,0.0,none
wingpanel,0,0,57,0,0,10,0,57,0.0,none
wingpanel-indicator-a11y,0,0,55,0,0,17,0,55,0.0,none
wingpanel-indicator-bluetooth,0,0,80,0,0,30,0,80,0.0,none
wingpanel-indicator-datetime,0,0,103,0,0,25,0,103,0.0,
wingpanel-indicator-keyboard,0,0,56,0,0,17,0,56,0.0,
