package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
audacity,19527,0,0,4505,0,0,23743,19527,100.0,Corsican (https://app.transifex.com/audacity/teams/164520/co/)
bookworm,0,0,795,0,0,149,0,795,0.0,
dippi,0,0,1653,0,0,266,0,1653,0.0,none
doublecmd,1722,0,0,335,0,0,2112,1722,100.0,Patriccollu di Santa Maria è Sichè
elementary-code,0,0,2228,0,0,384,0,2228,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2656,0,0,567,0,2656,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,0,0,861,0,0,207,0,861,0.0,
elementary-music,0,0,231,0,0,45,0,231,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,42,0,0,9,0,42,0.0,none
elementary-photos,0,0,2862,0,0,662,0,2862,0.0,LANGUAGE <LL@li.org>
elementary-screenshot,0,0,128,0,0,37,0,128,0.0,LANGUAGE <LL@li.org>
elementary-settings-daemon,0,0,303,0,0,70,0,303,0.0,none
filezilla,10726,0,0,1864,0,0,13751,10726,100.0,Patriccollu di Santa Maria è Sichè
gala,0,0,319,0,0,67,0,319,0.0,none
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,596,0,0,112,0,596,0.0,
lazarus,1690,0,0,348,0,0,2112,1690,100.0,Patriccollu di Santa Maria è Sichè
libfilezilla,1065,0,0,177,0,0,1414,1065,100.0,Patriccollu di Santa Maria è Sichè
lightdm,0,0,84,0,0,4,0,84,0.0,Corsican <co@li.org>
poedit,3331,0,0,721,0,0,4034,3331,100.0,Corsican
pyhoca-gui,0,0,1865,0,0,402,0,1865,0.0,none
python-django-mailman3,0,0,467,0,0,79,0,467,0.0,LANGUAGE <LL@li.org>
python-hyperkitty,0,0,937,0,0,259,0,937,0.0,LANGUAGE <LL@li.org>
python-postorius,0,0,5165,0,0,642,0,5165,0.0,LANGUAGE <LL@li.org>
python-wxpython4,7833,4,0,1963,2,0,9985,7837,99.94896006124793,Patriccollu di Santa Maria è Sichè
regextester,0,0,104,0,0,31,0,104,0.0,none
vlc,18382,0,16432,3782,0,2509,22183,34814,52.80059746079163,Corsican (https://app.transifex.com/yaron/teams/16553/co/)
wingpanel,0,0,57,0,0,10,0,57,0.0,none
wingpanel-indicator-a11y,0,0,55,0,0,17,0,55,0.0,none
wingpanel-indicator-bluetooth,0,0,80,0,0,30,0,80,0.0,none
wingpanel-indicator-datetime,0,0,103,0,0,25,0,103,0.0,
wingpanel-indicator-keyboard,0,0,56,0,0,17,0,56,0.0,
wxGTK,7833,4,0,1963,2,0,9985,7837,99.94896006124793,Patriccollu di Santa Maria è Sichè
