package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,11,0,2314,10,0,502,25,2325,0.4731182795698925,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
caja,29,17,10110,28,9,1559,42,10156,0.28554549035053167,Spanish (Puerto Rico) (https://www.transifex.com/mate/teams/13566/es_PR/)
calamares,0,0,478,0,0,83,0,478,0.0,Spanish (Puerto Rico) (https://app.transifex.com/calamares/teams/20061/es_PR/)
duplicity,1917,0,254,296,0,31,2319,2171,88.30032243205896,"Spanish, Puerto Rico"
engrampa,12,0,2014,12,0,406,25,2026,0.5923000987166831,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
eom,19,0,1760,18,0,323,32,1779,1.0680157391793141,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
libgweather,664,0,0,235,0,0,735,664,100.0,Spanish <gnome-es-list@gnome.org>
marco,5,0,4166,3,0,430,5,4171,0.11987532965715655,Spanish (Puerto Rico) (http://www.transifex.com/mate/MATE/language/es_PR/)
mate-applets,1619,0,12191,379,0,1056,2141,13810,11.72338884866039,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-calc,10,0,1572,10,0,476,23,1582,0.6321112515802781,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-control-center,35,5,3298,26,3,1141,49,3338,1.048532055122828,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-icon-theme,1,0,3,1,0,1,1,4,25.0,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-media,12,0,232,11,0,89,13,244,4.918032786885246,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-menu,16,0,292,14,0,96,18,308,5.194805194805195,Spanish (Puerto Rico) (http://www.transifex.com/mate/MATE/language/es_PR/)
mate-menus,3,0,100,3,0,36,3,103,2.912621359223301,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-panel,64,0,6689,45,0,777,115,6753,0.9477269361765142,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-power-manager,14,0,5109,13,0,539,40,5123,0.2732773765371852,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-sensors-applet,12,0,2210,12,0,215,37,2222,0.54005400540054,Spanish (Puerto Rico) (https://www.transifex.com/mate/teams/13566/es_PR/)
mate-session-manager,6,0,711,6,0,127,6,717,0.8368200836820083,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-settings-daemon,44,0,2159,7,0,311,46,2203,1.997276441216523,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-system-monitor,26,0,4544,21,0,603,56,4570,0.5689277899343544,Spanish (Puerto Rico) (https://www.transifex.com/mate/teams/13566/es_PR/)
mate-terminal,14,0,8514,13,0,797,40,8528,0.16416510318949346,Spanish (Puerto Rico) (https://www.transifex.com/mate/teams/13566/es_PR/)
mate-themes,0,0,74,0,0,23,0,74,0.0,Spanish (Puerto Rico) (http://app.transifex.com/mate/MATE/language/es_PR/)
mate-user-guide,1,0,5,1,0,2,1,6,16.666666666666664,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
mate-utils,24,0,7994,16,0,906,76,8018,0.2993265153404839,Spanish (Puerto Rico) (https://app.transifex.com/mate/teams/13566/es_PR/)
pluma-plugins,1,0,509,1,0,48,13,510,0.19607843137254902,Spanish (Puerto Rico) (https://www.transifex.com/mate/teams/13566/es_PR/)
