package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
firstboot,0,0,571,0,0,50,0,571,0.0,LANGUAGE <LL@li.org>
fonts-tweak-tool,0,0,164,0,0,49,0,164,0.0,Bengali (Bangladesh)
im-chooser,0,0,237,0,0,54,0,237,0.0,LANGUAGE <LL@li.org>
imsettings,0,0,440,0,0,80,0,440,0.0,LANGUAGE <LL@li.org>
owncloud,1133,0,6092,482,0,1005,1268,7225,15.681660899653979,Bengali (Bangladesh) (http://www.transifex.com/projects/p/owncloud/language/bn_BD/)
rhn-client-tools,0,0,4197,0,0,423,0,4197,0.0,LANGUAGE <LL@li.org>
rhnsd,0,0,37,0,0,9,0,37,0.0,LANGUAGE <LL@li.org>
spacewalk-backend,0,0,1895,0,0,223,0,1895,0.0,LANGUAGE <LL@li.org>
squirrelmail,18710,0,0,3291,0,0,19807,18710,100.0,Bengali <ankur-bd-l10n@googlegroups.com>
system-config-date,0,0,503,0,0,56,0,503,0.0,LANGUAGE <LL@li.org>
system-config-services,0,0,518,0,0,71,0,518,0.0,Bengali (Bangladesh) (http://www.transifex.net/projects/p/fedora/team/bn_BD/)
uget,675,0,7,271,0,1,755,682,98.97360703812316,Bengali (Bangladesh) (http://www.transifex.com/projects/p/uget/language/bn_BD/)
yum-rhn-plugin,0,0,143,0,0,17,0,143,0.0,LANGUAGE <LL@li.org>
