package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
abrt,0,0,3230,0,0,390,0,3230,0.0,Tagalog (http://www.transifex.com/projects/p/fedora-abrt/language/tl/)
appcenter,142,22,601,60,9,112,223,765,18.562091503267975,Tagalog <https://weblate.elementary.io/projects/appcenter/appcenter/tl/>
asunder,4,0,491,4,0,87,5,495,0.8080808080808081,http://littlesvr.ca/ostd/
audience,56,0,50,24,0,24,85,106,52.83018867924528,Tagalog <tl@li.org>
blueberry,24,0,117,7,0,27,33,141,17.02127659574468,Tagalog <tl@li.org>
capnet-assist,27,0,5,3,0,2,25,32,84.375,Tagalog <tl@li.org>
certmonger,0,0,2831,0,0,473,0,2831,0.0,Tagalog (http://www.transifex.com/projects/p/certmonger/language/tl/)
cinnamon-translations,1807,0,17054,610,0,3646,2357,18861,9.5806160861036,Tagalog <tl@li.org>
console-setup,67,180,738,49,32,94,73,985,6.802030456852792,Tagalog <debian-tl@banwa.upm.edu.ph>
debconf,743,55,62,83,6,5,897,860,86.39534883720931,Tagalog <debian-tl@banwa.upm.edu.ph>
deluge,5,0,2639,3,0,855,7,2644,0.18910741301059003,Tagalog <tl@li.org>
dippi,0,0,397,0,0,53,0,397,0.0,none
dnfdragora,147,0,673,109,0,246,167,820,17.926829268292682,Tagalog (https://www.transifex.com/MageiaLinux/teams/9361/tl/)
dpkg,3856,4453,2823,539,556,285,4536,11132,34.638878907653606,Tagalog <debian-tl@banwa.upm.edu.ph>
elementary-calculator,79,0,1,36,0,1,104,80,98.75,Tagalog <https://weblate.elementary.io/projects/calculator/calculator/tl/>
elementary-calendar,200,17,232,102,8,70,226,449,44.543429844098,Tagalog <https://weblate.elementary.io/projects/calendar/calendar/tl/>
elementary-camera,7,0,55,2,0,14,7,62,11.29032258064516,Tagalog <tl@li.org>
elementary-capnet-assist,27,0,54,3,0,10,25,81,33.33333333333333,Tagalog <tl@li.org>
elementary-screenshot-tool,0,0,132,0,0,43,0,132,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,82,0,0,37,0,82,0.0,none
exaile,20,0,3986,2,0,1023,22,4006,0.4992511233150275,Tagalog <tl@li.org>
fonts-tweak-tool,0,0,195,0,0,64,0,195,0.0,Tagalog
gala,175,11,508,40,1,38,207,694,25.216138328530256,Tagalog <tl@li.org>
