package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
agenda,5,0,38,2,0,11,6,43,11.627906976744185,French (Canada) <fr_CA@li.org>
appcenter,142,7,616,42,6,133,193,765,18.562091503267975,French (Canada) <https://weblate.elementary.io/projects/appcenter/appcenter/fr_CA/>
arduino,1444,0,1649,274,0,316,1558,3093,46.68606530876172,French (Canada) (http://www.transifex.com/mbanzi/arduino-ide-15/language/fr_CA/)
atril,12,0,1764,6,0,398,11,1776,0.6756756756756757,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
audience,0,0,106,0,0,48,0,106,0.0,
avogadro,4,0,561,2,0,244,5,565,0.7079646017699115,French (Canada) <fr_CA@li.org>
avogadro2,4,0,458,2,0,147,8,462,0.8658008658008658,French (Canada) <fr_CA@li.org>
blueberry,31,0,110,9,0,25,41,141,21.98581560283688,French (Canada) <fr_CA@li.org>
caja,16,0,9340,10,0,1507,15,9356,0.17101325352714836,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
caja-extensions,4,0,566,4,0,127,4,570,0.7017543859649122,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
calibre,775,0,157985,221,0,18013,900,158760,0.48815822625346433,French (Canada) (http://www.transifex.com/calibre/calibre/language/fr_CA/)
cinnamon-translations,16394,0,5852,3844,0,1158,19130,22246,73.6941472624292,French (Canada) <fr_CA@li.org>
deepin-wm,0,0,732,0,0,89,0,732,0.0,French (Canada) <fr_CA@li.org>
deja-dup,1630,0,492,263,0,75,1837,2122,76.81432610744581,French (Canada) <fr_CA@li.org>
dippi,385,12,0,51,2,0,443,397,96.97732997481108,none
dopewars,5286,0,0,867,0,0,5674,5286,100.0,French
elementary-calculator,49,0,31,30,0,7,55,80,61.25000000000001,LANGUAGE <LL@li.org>
elementary-calendar,346,18,85,151,8,21,380,449,77.06013363028953,French (Canada) <fr_CA@li.org>
elementary-camera,0,0,62,0,0,16,0,62,0.0,French (Canada) <fr_CA@li.org>
elementary-capnet-assist,0,0,81,0,0,13,0,81,0.0,none
elementary-screenshot-tool,17,1,114,10,1,32,23,132,12.878787878787879,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,82,0,0,37,0,82,0.0,none
engrampa,11,0,1934,5,0,349,10,1945,0.5655526992287918,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
eom,3,0,1714,3,0,315,3,1717,0.17472335468841002,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
feedreader,0,0,799,0,0,221,0,799,0.0,
gala,32,0,662,13,0,66,44,694,4.610951008645533,French (Canada) <fr_CA@li.org>
granite,69,0,87,20,0,37,79,156,44.230769230769226,French (Canada) <fr_CA@li.org>
harvey,0,0,57,0,0,12,0,57,0.0,none
libmatekbd,0,0,251,0,0,43,0,251,0.0,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
libmatemixer,4,0,238,4,0,122,5,242,1.6528925619834711,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
libmateweather,17,0,482,15,0,168,17,499,3.406813627254509,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
lightdm,0,0,84,0,0,4,0,84,0.0,French (Canada) <fr_CA@li.org>
mate-applets,21,0,4500,21,0,675,21,4521,0.46449900464499,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-backgrounds,1,0,29,1,0,20,1,30,3.3333333333333335,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-calc,6,0,1365,6,0,414,6,1371,0.437636761487965,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-control-center,32,0,7883,26,0,971,37,7915,0.40429564118761846,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-icon-theme,4,0,0,2,0,0,5,4,100.0,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-media,5,0,221,4,0,92,6,226,2.2123893805309733,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-menu,10,0,306,9,0,109,11,316,3.1645569620253164,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-menus,8,0,89,5,0,32,8,97,8.24742268041237,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-notification-daemon,2,0,137,2,0,35,2,139,1.4388489208633095,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-panel,44,0,5262,25,0,628,43,5306,0.8292499057670562,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-polkit,2,0,311,1,0,49,2,313,0.6389776357827476,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-screensaver,2,0,981,2,0,154,3,983,0.20345879959308238,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-sensors-applet,3,0,303,3,0,103,3,306,0.9803921568627451,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-session-manager,19,0,662,9,0,105,22,681,2.7900146842878124,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-system-monitor,5,0,1328,5,0,308,5,1333,0.3750937734433608,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-terminal,4,0,4645,4,0,521,4,4649,0.08604000860400086,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-themes,0,0,60,0,0,12,0,60,0.0,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-user-guide,1,0,4,1,0,1,1,5,20.0,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-utils,11,0,3666,5,0,655,10,3677,0.2991569214033179,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
maya-calendar,361,0,33,159,0,5,421,394,91.6243654822335,French (Canada) <fr_CA@li.org>
mc,0,0,4153,0,0,1218,0,4153,0.0,French (Canada) (http://www.transifex.com/projects/p/mc/language/fr_CA/)
mozo,5,0,37,4,0,12,5,42,11.904761904761903,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
nemo-extensions,8,0,0,2,0,0,10,8,100.0,French (Canada) <fr_CA@li.org>
noise,1199,0,123,348,0,29,1439,1322,90.69591527987897,French (Canada) <fr_CA@li.org>
onboard,1942,0,376,448,0,62,2427,2318,83.77911993097497,French (Canada) <fr_CA@li.org>
openerp,8,0,23195,2,0,2152,11,23203,0.03447830021979917,French (Canada) <fr_CA@li.org>
optimizer,0,0,111,0,0,54,0,111,0.0,none
