package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
abrt,0,0,3230,0,0,390,0,3230,0.0,Latin (http://www.transifex.com/projects/p/fedora-abrt/language/la/)
agenda,5,0,38,2,0,11,5,43,11.627906976744185,Latin <la@li.org>
appcenter,0,0,765,0,0,181,0,765,0.0,LANGUAGE <LL@li.org>
asunder,6,0,489,6,0,85,7,495,1.2121212121212122,http://littlesvr.ca/ostd/
audience,0,0,106,0,0,48,0,106,0.0,
byobu,14,0,163,8,0,36,12,177,7.909604519774012,Latin <la@li.org>
caja,35,0,9321,25,0,1492,44,9356,0.374091492090637,Latin (https://www.transifex.com/mate/teams/13566/la/)
certmonger,0,0,2831,0,0,473,0,2831,0.0,Latin (http://www.transifex.com/projects/p/certmonger/language/la/)
cinnamon-translations,203,0,17416,119,0,3782,227,17619,1.1521652761223677,Latin <la@li.org>
deepin-metacity,80,0,3739,18,0,399,73,3819,2.0947892118355593,Latin <la@li.org>
deepin-mutter,80,0,3739,18,0,399,73,3819,2.0947892118355593,Latin <la@li.org>
deluge,12,0,2632,9,0,849,12,2644,0.45385779122541603,Latin <la@li.org>
dippi,0,0,397,0,0,53,0,397,0.0,none
elementary-calculator,0,0,80,0,0,37,0,80,0.0,LANGUAGE <LL@li.org>
elementary-calendar,0,0,449,0,0,180,0,449,0.0,LANGUAGE <LL@li.org>
elementary-camera,0,0,62,0,0,16,0,62,0.0,
elementary-capnet-assist,0,0,81,0,0,13,0,81,0.0,none
elementary-screenshot-tool,0,0,132,0,0,43,0,132,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,82,0,0,37,0,82,0.0,none
fonts-tweak-tool,0,0,195,0,0,64,0,195,0.0,Latin
gedit,207,0,4735,17,0,1076,121,4942,4.188587616349656,Latin <la@li.org>
gedit-plugins,2,4,1199,2,2,465,8,1205,0.16597510373443983,Latin <la@li.org>
harvey,0,0,57,0,0,12,0,57,0.0,none
im-chooser,0,0,239,0,0,56,0,239,0.0,LANGUAGE <LL@li.org>
imsettings,0,0,456,0,0,84,0,456,0.0,LANGUAGE <LL@li.org>
initial-setup,0,0,33,0,0,7,0,33,0.0,Latin (http://www.transifex.com/projects/p/initial-setup/language/la/)
isomaster,9,1,664,8,1,98,10,674,1.3353115727002967,http://littlesvr.ca/ostd/
libgnomeui,1,0,1308,1,0,333,3,1309,0.07639419404125286,Latin <la@li.org>
libgtop2,24,0,102,5,0,35,15,126,19.047619047619047,Latin <la@li.org>
libmatekbd,0,0,251,0,0,43,0,251,0.0,Latin (http://www.transifex.com/mate/MATE/language/la/)
libreport,0,0,3501,0,0,452,0,3501,0.0,Latin (http://www.transifex.com/projects/p/libreport/language/la/)
marco,54,0,4094,15,0,398,56,4148,1.3018322082931533,Latin (https://www.transifex.com/mate/teams/13566/la/)
mate-applets,87,0,11918,42,0,836,114,12005,0.7246980424822991,Latin (https://www.transifex.com/mate/teams/13566/la/)
mate-icon-theme,1,0,3,1,0,1,1,4,25.0,Latin (https://www.transifex.com/mate/teams/13566/la/)
mate-media,3,0,223,3,0,93,3,226,1.3274336283185841,Latin (https://www.transifex.com/mate/teams/13566/la/)
mate-menu,10,0,306,10,0,108,12,316,3.1645569620253164,Latin (http://www.transifex.com/mate/MATE/language/la/)
mate-menus,3,0,94,3,0,34,3,97,3.0927835051546393,Latin (https://www.transifex.com/mate/teams/13566/la/)
