package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
0ad,212,0,0,44,0,0,313,212,100.0,"Gaelic, Scottish (http://www.transifex.com/wildfire-games/0ad/language/gd/)"
NetworkManager,1087,1825,18485,138,311,1460,1400,21397,5.080151423096696,Fòram na Gàidhlig
appcenter,0,0,765,0,0,181,0,765,0.0,LANGUAGE <LL@li.org>
appstream,661,133,97,170,14,11,799,891,74.18630751964085,Gaelic <https://hosted.weblate.org/projects/appstream/translations/gd/>
at-spi2-core,10,0,0,2,0,0,12,10,100.0,Fòram na Gàidhlig
atk,440,0,0,169,0,0,477,440,100.0,Fòram na Gàidhlig
audience,0,0,106,0,0,48,0,106,0.0,
baobab,246,0,0,64,0,0,324,246,100.0,Fòram na Gàidhlig
blueberry,138,0,3,32,0,2,200,141,97.87234042553192,Fòram na Gàidhlig
brasero,5546,0,0,968,0,0,7062,5546,100.0,Fòram na Gàidhlig
chrome-gnome-shell,331,0,0,46,0,0,444,331,100.0,Fòram na Gàidhlig
cinnamon-translations,13907,0,5611,3363,0,1001,19361,19518,71.25217747720053,Fòram na Gàidhlig
deepin-terminal,31,0,0,5,0,0,42,31,100.0,Fòram na Gàidhlig
deja-dup,1607,0,515,276,0,62,2291,2122,75.73044297832233,Fòram na Gàidhlig
dialog,25,0,0,23,0,0,44,25,100.0,Scottish Gaelic <fios@foramnagaidhlig.net>
dippi,0,0,397,0,0,53,0,397,0.0,none
elementary-calculator,0,0,80,0,0,37,0,80,0.0,LANGUAGE <LL@li.org>
elementary-calendar,0,0,449,0,0,180,0,449,0.0,LANGUAGE <LL@li.org>
elementary-camera,0,0,62,0,0,16,0,62,0.0,
elementary-capnet-assist,0,0,81,0,0,13,0,81,0.0,none
elementary-screenshot-tool,0,0,132,0,0,43,0,132,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,82,0,0,37,0,82,0.0,none
enigma,8927,90,14,960,5,4,10101,9031,98.848411028679,"Gaelic, Scottish (http://www.transifex.com/projects/p/enigma/language/gd/)"
eog,1675,0,0,327,0,0,2167,1675,100.0,Fòram na Gàidhlig
evince,1664,0,0,392,0,0,2129,1664,100.0,Fòram na Gàidhlig
file-roller,1200,0,0,274,0,0,1551,1200,100.0,Fòram na Gàidhlig
flare,3369,0,0,582,0,0,3990,3369,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
flare-engine,753,0,0,235,0,0,958,753,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
freeciv,63354,21620,20678,6506,1642,906,80169,105652,59.96479006549805,Akerbeltz
gcompris,17458,1,0,1959,1,0,20387,17459,99.99427229509136,Fòram na Gàidhlig
gcompris-qt,17628,1354,4331,1701,64,191,20480,23313,75.61446403294299,"Gaelic, Scottish (https://www.transifex.com/gunchleoc/teams/12769/gd/)"
gdm,626,0,0,85,0,0,837,626,100.0,Fòram na Gàidhlig
gedit,4266,0,0,722,0,0,5990,4266,100.0,Fòram na Gàidhlig
gimp,14080,0,0,3335,0,0,18455,14080,100.0,Akerbeltz
glib-networking,157,0,0,28,0,0,207,157,100.0,Fòram na Gàidhlig
glib2,400,0,6556,149,0,958,516,6956,5.750431282346176,Fòram na Gàidhlig
gnome-backgrounds,29,0,0,18,0,0,28,29,100.0,Fòram na Gàidhlig
gnome-bluetooth,373,0,0,111,0,0,493,373,100.0,Fòram na Gàidhlig
gnome-calculator,1584,0,0,574,0,0,1836,1584,100.0,Fòram na Gàidhlig
gnome-calendar,661,0,0,222,0,0,881,661,100.0,Fòram na Gàidhlig
gnome-characters,186,0,0,58,0,0,246,186,100.0,Fòram na Gàidhlig
gnome-clocks,283,0,0,100,0,0,369,283,100.0,Fòram na Gàidhlig
gnome-color-manager,1796,0,0,345,0,0,2183,1796,100.0,Fòram na Gàidhlig
gnome-contacts,417,0,0,144,0,0,591,417,100.0,Fòram na Gàidhlig
gnome-control-center,5224,0,0,1498,0,0,6850,5224,100.0,Fòram na Gàidhlig
gnome-desktop3,146,0,0,23,0,0,198,146,100.0,Fòram na Gàidhlig
gnome-dictionary,659,0,0,137,0,0,844,659,100.0,Fòram na Gàidhlig
gnome-disk-utility,3610,0,108,689,0,4,4878,3718,97.09521247982786,Fòram na Gàidhlig
gnome-font-viewer,113,0,0,29,0,0,153,113,100.0,Fòram na Gàidhlig
gnome-icon-theme,4,0,0,2,0,0,4,4,100.0,Gaelic; Scottish <gd@li.org>
gnome-initial-setup,766,0,0,120,0,0,946,766,100.0,Fòram na Gàidhlig
gnome-keyring,509,0,0,103,0,0,703,509,100.0,Fòram na Gàidhlig
gnome-logs,376,0,0,122,0,0,453,376,100.0,Fòram na Gàidhlig
gnome-maps,986,21,179,250,3,51,1285,1186,83.13659359190557,Fòram na Gàidhlig
gnome-menus,70,0,0,27,0,0,84,70,100.0,Gaelic; Scottish <gd@li.org>
gnome-music,528,0,0,113,0,0,732,528,100.0,Fòram na Gàidhlig
gnome-online-accounts,670,0,0,152,0,0,918,670,100.0,Fòram na Gàidhlig
gnome-photos,473,0,0,198,0,0,661,473,100.0,Fòram na Gàidhlig
gnome-power-manager,486,0,0,150,0,0,613,486,100.0,Fòram na Gàidhlig
gnome-screenshot,455,0,0,78,0,0,592,455,100.0,Fòram na Gàidhlig
gnome-session,299,0,0,50,0,0,400,299,100.0,Fòram na Gàidhlig
gnome-settings-daemon,1325,0,1334,272,0,112,1944,2659,49.8307634449041,Fòram na Gàidhlig
gnome-shell,1835,0,0,423,0,0,2666,1835,100.0,Fòram na Gàidhlig
gnome-shell-extensions,388,0,0,70,0,0,511,388,100.0,Fòram na Gàidhlig
gnome-software,3526,0,0,715,0,0,4724,3526,100.0,Fòram na Gàidhlig
gnome-system-monitor,1462,0,0,313,0,0,2024,1462,100.0,Fòram na Gàidhlig
gnome-terminal,2554,0,0,487,0,0,3241,2554,100.0,Fòram na Gàidhlig
gnome-themes-extra,15,0,0,6,0,0,18,15,100.0,Fòram na Gàidhlig
gnome-user-share,52,0,0,10,0,0,63,52,100.0,Fòram na Gàidhlig
gnome-weather,192,0,0,42,0,0,249,192,100.0,Fòram na Gàidhlig
gparted,2930,0,4944,551,0,291,3835,7874,37.21107442214884,Fòram na Gàidhlig http://www.foramnagaidhlig.net
gtk-vnc,8,0,0,3,0,0,12,8,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
gtk3,16045,0,0,3599,0,0,20263,16045,100.0,Fòram na Gàidhlig
gtk4,16008,0,0,3575,0,0,20215,16008,100.0,Fòram na Gàidhlig
harvey,0,0,57,0,0,12,0,57,0.0,none
isomaster,9,0,665,9,0,98,12,674,1.3353115727002967,http://littlesvr.ca/ostd/
kactivitymanagerd,9,0,0,4,0,0,9,9,100.0,Fòram na Gàidhlig
kf5-baloo,487,52,129,119,8,37,581,668,72.90419161676647,Fòram na Gàidhlig
kf5-kauth,39,34,0,5,3,0,48,73,53.42465753424658,Fòram na Gàidhlig
kf5-kbookmarks,218,0,12,48,0,1,285,230,94.78260869565217,Fòram na Gàidhlig
