package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
blivet-gui,0,0,1426,0,0,374,0,1426,0.0,Cornish
dnf-plugin-system-upgrade,0,0,422,0,0,72,0,422,0.0,Cornish (United Kingdom)
dnf-plugins-extras,0,0,750,0,0,150,0,750,0.0,Cornish (United Kingdom)
entangle,0,0,1868,0,0,418,0,1868,0.0,Cornish
initial-setup,0,0,66,0,0,14,0,66,0.0,Cornish (United Kingdom)
isomaster,11,0,663,10,0,97,11,674,1.6320474777448073,http://littlesvr.ca/ostd/
libosinfo,0,0,3742,0,0,1108,0,3742,0.0,Cornish (United Kingdom)
libvirt-glib,0,0,276,0,0,58,0,276,0.0,Cornish
libvirt-sandbox,0,0,1234,0,0,222,0,1234,0.0,Cornish
pykickstart,0,0,2552,0,0,278,0,2552,0.0,Cornish (United Kingdom)
python-blivet,0,0,1392,0,0,262,0,1392,0.0,Cornish
python-fedora,0,0,428,0,0,58,0,428,0.0,Cornish (United Kingdom)
python-meh,0,0,218,0,0,46,0,218,0.0,Cornish (United Kingdom)
supertuxkart,0,0,0,0,0,0,0,0,0.0,
vidalia,0,0,10373,0,0,1298,0,10373,0.0,LANGUAGE <LL@li.org>
virt-viewer,0,0,1384,0,0,296,0,1384,0.0,Cornish
warmux,1273,667,804,251,105,116,1909,2744,46.39212827988338,Treylyansow <treylyansow@kernewegva.com>
