package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,28,0,1688,7,0,388,28,1716,1.6317016317016315,Spanish (Venezuela) (http://www.transifex.com/mate/MATE/language/es_VE/)
corebird,368,0,131,137,0,50,426,499,73.74749498997996,Spanish (Venezuela) (http://www.transifex.com/corebird/corebird/language/es_VE/)
glpi,4004,0,6632,1259,0,1546,4341,10636,37.64573147799925,Spanish (Venezuela) (http://www.transifex.com/glpi/GLPI/language/es_VE/)
libgweather,447,9,4,170,5,4,539,460,97.17391304347827,Spanish <traductores@es.gnome.org>
libmatekbd,0,0,251,0,0,43,0,251,0.0,Spanish (Venezuela) (http://www.transifex.com/mate/MATE/language/es_VE/)
libmateweather,361,0,138,153,0,30,425,499,72.34468937875751,Spanish (Venezuela) (http://www.transifex.com/mate/MATE/language/es_VE/)
lxpolkit,0,15,0,0,9,0,0,15,0.0,Spanish
mate-applets,1638,0,983,391,0,235,1972,2621,62.495230827928275,Spanish (Venezuela) (http://www.transifex.com/mate/MATE/language/es_VE/)
mate-desktop,0,0,2288,0,0,323,0,2288,0.0,Spanish (Venezuela) (http://www.transifex.com/projects/p/MATE/language/es_VE/)
mate-user-guide,0,0,5,0,0,2,0,5,0.0,Spanish (Venezuela) (http://www.transifex.com/mate/MATE/language/es_VE/)
openerp,21309,0,33371,4721,0,3651,23431,54680,38.970373079736646,Spanish (Venezuela) <es_VE@li.org>
openerp7,16650,0,32910,3697,0,3725,18313,49560,33.595641646489106,Spanish (Venezuela) <es_VE@li.org>
python-django,216,0,3111,95,0,651,233,3327,6.4923354373309285,Spanish (Venezuela) (http://www.transifex.com/projects/p/django/language/es_VE/)
wicd,851,0,287,180,0,74,984,1138,74.78031634446397,es_VE <LL@li.org>
