package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
elementary-calculator,28,0,24,15,0,17,37,52,53.84615384615385,Silesian <szl@li.org>
elementary-camera,0,0,62,0,0,16,0,62,0.0,none
elementary-files,0,0,2818,0,0,548,0,2818,0.0,none
elementary-photos,0,0,3977,0,0,856,0,3977,0.0,Silesian <szl@li.org>
elementary-terminal,0,0,286,0,0,66,0,286,0.0,none
gala,0,0,694,0,0,79,0,694,0.0,none
gnome-menus,95,2,6,37,1,1,86,103,92.23300970873787,Silesian <szl@li.org>
granite,0,0,150,0,0,68,0,150,0.0,none
libreoffice,0,0,98648,0,98,31500,0,98648,0.0,LANGUAGE <LL@li.org>
mc,0,0,4177,0,0,1231,0,4177,0.0,Silesian (http://www.transifex.com/mc/mc/language/szl/)
midori,0,0,3541,0,0,796,0,3541,0.0,Silesian <szl@li.org>
pantheon-agent-geoclue2,0,0,99,0,0,17,0,99,0.0,none
polkit-gnome,94,0,0,16,0,0,70,94,100.0,Silesian <ubuntu-l10n-szl@lists.launchpad.net>
slick-greeter,55,0,156,19,0,28,53,211,26.066350710900476,Silesian <szl@li.org>
switchboard-plug-about,0,0,94,0,0,28,0,94,0.0,none
switchboard-plug-display,0,0,113,0,0,47,0,113,0.0,none
tanglet,0,0,128,0,0,6,0,128,0.0,Silesian (http://www.transifex.com/projects/p/tanglet/language/szl/)
wingpanel,0,0,8,0,0,2,0,8,0.0,Silesian <szl@li.org>
wingpanel-applications-menu,0,0,222,0,0,73,0,222,0.0,none
wingpanel-indicator-session,0,0,57,0,0,18,0,57,0.0,none
