package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,179,0,1613,72,0,341,195,1792,9.988839285714286,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
blueberry,24,0,117,7,0,27,30,141,17.02127659574468,Franco-Provençal <frp@li.org>
caja,100,0,9256,53,0,1464,118,9356,1.0688328345446771,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
caja-extensions,13,0,557,7,0,124,17,570,2.280701754385965,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
cinnamon-translations,715,0,16942,251,0,3782,898,17657,4.049385512827774,Franco-Provençal <frp@li.org>
engrampa,43,0,1902,17,0,337,51,1945,2.210796915167095,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
eom,21,0,1696,18,0,300,25,1717,1.22306348281887,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
exaile,3,0,4003,3,0,1022,3,4006,0.07488766849725412,Franco-Provençal <frp@li.org>
libmatekbd,1,0,250,1,0,42,1,251,0.398406374501992,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
libmatemixer,7,0,235,4,0,122,9,242,2.8925619834710745,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
libmateweather,10,0,489,10,0,173,10,499,2.004008016032064,Franco-Provençal (Arpitan) (https://www.transifex.com/mate/teams/13566/frp/)
lxinput,60,5,18,21,2,3,69,83,72.28915662650603,LANGUAGE <LL@li.org>
lxlauncher,42,0,16,10,0,7,45,58,72.41379310344827,LANGUAGE <LL@li.org>
lxmenu-data,53,0,44,28,0,9,57,97,54.63917525773196,LANGUAGE <LL@li.org>
lxmusic,115,10,78,64,5,20,155,203,56.65024630541872,LANGUAGE <LL@li.org>
lxrandr,33,14,120,13,7,21,39,167,19.760479041916167,LANGUAGE <LL@li.org>
lxsession,16,15,724,10,5,151,16,755,2.119205298013245,LANGUAGE <LL@li.org>
lxshortcut,23,0,20,12,0,7,29,43,53.48837209302325,LANGUAGE <LL@li.org>
lxtask,125,0,5,49,0,2,152,130,96.15384615384616,LANGUAGE <LL@li.org>
lxterminal,19,45,138,14,24,60,28,202,9.405940594059405,LANGUAGE <LL@li.org>
marco,4,0,4019,2,0,397,4,4023,0.09942828734775043,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
