package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
appcenter,568,0,113,136,0,11,767,681,83.40675477239354,Akan <https://weblate.elementary.io/projects/appcenter/appcenter/ak/>
audience,46,0,60,19,0,29,80,106,43.39622641509434,Akan <ak@li.org>
gala,18,0,665,8,0,69,30,683,2.635431918008785,Akan <ak@li.org>
granite,156,0,0,57,0,0,213,156,100.0,Akan <ak@li.org>
gtkspell3,10,0,6,5,0,2,18,16,62.5,Akan <LL@li.org>
maya-calendar,55,0,372,40,0,132,81,427,12.88056206088993,LANGUAGE <LL@li.org>
mingw-gtkspell3,10,0,6,5,0,2,18,16,62.5,Akan <LL@li.org>
noise,106,0,1216,44,0,333,126,1322,8.018154311649017,LANGUAGE <LL@li.org>
pantheon-agent-polkit,17,0,0,9,0,0,32,17,100.0,LANGUAGE <LL@li.org>
pantheon-calculator,1,1,50,1,1,30,4,52,1.9230769230769231,Akan <https://l10n.elementary.io/projects/calculator/calculator/ak/>
pantheon-files,755,0,1921,192,0,331,1014,2676,28.213751868460392,Akan <ak@li.org>
pantheon-greeter,29,0,0,10,0,0,33,29,100.0,Akan <karabutaworld@gmail.com>
pantheon-photos,43,0,3934,13,0,843,50,3977,1.0812169977369877,LANGUAGE <LL@li.org>
pantheon-terminal,188,0,0,51,0,0,237,188,100.0,Akan <ak@li.org>
sawfish,0,0,6617,0,0,1054,0,6617,0.0,Akan (http://www.transifex.net/projects/p/sawfish-master/team/ak/)
scratch-text-editor,222,0,459,50,0,148,264,681,32.59911894273127,LANGUAGE <LL@li.org>
screenshot-tool,0,0,146,0,0,44,0,146,0.0,LANGUAGE <LL@li.org>
slingshot-launcher,217,0,0,68,0,0,304,217,100.0,Akan <https://l10n.elementary.io/projects/wingpanel/applications-menu/ak/>
snap-photobooth,25,0,0,5,0,0,34,25,100.0,Akan <ak@li.org>
stellarium,0,0,23532,0,0,5807,0,23532,0.0,Akan <ak@li.org>
sugar,0,0,1733,0,0,419,0,1733,0.0,LANGUAGE <LL@li.org>
sugar-abacus,0,0,34,0,0,25,0,34,0.0,LANGUAGE <LL@li.org>
sugar-browse,0,0,189,0,0,52,0,189,0.0,LANGUAGE <LL@li.org>
