package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
olpc-switch-desktop,158,0,0,14,0,0,188,158,100.0,LANGUAGE <LL@li.org>
pootle,1255,274,1968,601,59,802,1457,3497,35.88790391764369,LANGUAGE <LL@li.org>
sugar,904,59,619,266,7,114,1068,1582,57.14285714285714,LANGUAGE <LL@li.org>
sugar-abacus,4,0,30,4,0,21,5,34,11.76470588235294,LANGUAGE <LL@li.org>
sugar-base,5,0,0,5,0,0,5,5,100.0,LANGUAGE <LL@li.org>
sugar-browse,38,18,78,24,2,15,45,134,28.35820895522388,LANGUAGE <LL@li.org>
sugar-calculator,380,85,406,85,16,63,376,871,43.62801377726751,LANGUAGE <LL@li.org>
sugar-calendario,0,0,43,0,0,27,0,43,0.0,LANGUAGE <LL@li.org>
sugar-chat,24,0,28,11,0,23,30,52,46.15384615384615,LANGUAGE <LL@li.org>
sugar-clock,5,1,53,5,1,12,5,59,8.47457627118644,LANGUAGE <LL@li.org>
sugar-connect,36,0,0,9,0,0,46,36,100.0,LANGUAGE <LL@li.org>
sugar-deducto,0,0,109,0,0,23,0,109,0.0,LANGUAGE <LL@li.org>
sugar-finance,143,0,0,32,0,0,166,143,100.0,LANGUAGE <LL@li.org>
sugar-fototoon,77,0,0,33,0,0,83,77,100.0,JuneLeonora
sugar-fractionbounce,0,0,68,0,0,23,0,68,0.0,LANGUAGE <LL@li.org>
sugar-getiabooks,43,0,38,18,0,13,49,81,53.086419753086425,LANGUAGE <LL@li.org>
sugar-imageviewer,24,0,27,11,0,2,30,51,47.05882352941176,LANGUAGE <LL@li.org>
sugar-implode,78,0,0,21,0,0,88,78,100.0,LANGUAGE <LL@li.org>
sugar-infoslicer,183,0,1,55,0,1,207,184,99.45652173913044,LANGUAGE <LL@li.org>
sugar-jukebox,4,0,61,3,0,17,6,65,6.153846153846154,LANGUAGE <LL@li.org>
sugar-labyrinth,248,0,33,88,0,6,273,281,88.25622775800713,LANGUAGE <LL@li.org>
sugar-log,41,4,49,13,1,6,46,94,43.61702127659575,LANGUAGE <LL@li.org>
sugar-memorize,68,8,64,51,7,15,73,140,48.57142857142857,LANGUAGE <LL@li.org>
sugar-moon,79,0,38,28,0,5,86,117,67.52136752136752,LANGUAGE <LL@li.org>
sugar-paint,41,0,47,36,0,15,49,88,46.590909090909086,LANGUAGE <LL@li.org>
sugar-physics,28,0,20,27,0,1,28,48,58.333333333333336,LANGUAGE <LL@li.org>
sugar-pippy,41,15,53,13,1,17,46,109,37.61467889908257,LANGUAGE <LL@li.org>
sugar-playgo,0,0,85,0,0,30,0,85,0.0,LANGUAGE <LL@li.org>
sugar-read,51,0,57,26,0,14,54,108,47.22222222222222,LANGUAGE <LL@li.org>
sugar-ruler,0,0,29,0,0,8,0,29,0.0,LANGUAGE <LL@li.org>
sugar-speak,78,14,125,53,2,17,95,217,35.944700460829495,LANGUAGE <LL@li.org>
sugar-tamtam,0,0,2077,0,0,697,0,2077,0.0,LANGUAGE <LL@li.org>
sugar-terminal,13,0,4,7,0,2,15,17,76.47058823529412,LANGUAGE <LL@li.org>
sugar-toolkit,72,1,0,36,1,0,75,73,98.63013698630137,LANGUAGE <LL@li.org>
sugar-toolkit-gtk3,76,0,0,40,0,0,79,76,100.0,LANGUAGE <LL@li.org>
sugar-turtleart,662,339,1924,235,65,450,750,2925,22.632478632478634,LANGUAGE <walter@sugarlabs.org>
sugar-typing-turtle,573,0,2,125,0,1,661,575,99.65217391304347,LANGUAGE <LL@li.org>
sugar-view-slides,0,0,7,0,0,5,0,7,0.0,LANGUAGE <LL@li.org>
sugar-visualmatch,118,0,40,64,0,14,129,158,74.68354430379746,LANGUAGE <LL@li.org>
sugar-write,75,0,6,45,0,3,79,81,92.5925925925926,LANGUAGE <LL@li.org>
vidalia,0,0,10369,0,0,1298,0,10369,0.0,translations@vidalia-project.net
