package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
0ad,212,0,0,44,0,0,313,212,100.0,"Gaelic, Scottish (http://www.transifex.com/wildfire-games/0ad/language/gd/)"
NetworkManager,1088,1997,20705,139,352,1545,1401,23790,4.573350147120639,Fòram na Gàidhlig
appstream,661,133,109,170,14,12,799,903,73.20044296788483,Gaelic <https://hosted.weblate.org/projects/appstream/translations/gd/>
blueberry,138,0,10,32,0,5,200,148,93.24324324324324,Fòram na Gàidhlig
brasero,5546,0,0,968,0,0,7062,5546,100.0,Fòram na Gàidhlig
caja,912,0,8611,193,0,1375,1100,9523,9.576814029192482,"Gaelic, Scottish (https://www.transifex.com/mate/teams/13566/gd/)"
chrome-gnome-shell,331,0,0,46,0,0,444,331,100.0,Fòram na Gàidhlig
cinnamon-translations,13740,0,6099,3324,0,1098,19140,19839,69.25752306063814,Fòram na Gàidhlig
coin,0,0,252,0,0,50,0,252,0.0,none
deepin-terminal,31,0,0,5,0,0,42,31,100.0,Fòram na Gàidhlig
deja-dup,1541,0,504,266,0,64,2194,2045,75.35452322738386,Fòram na Gàidhlig
dialog,25,0,0,23,0,0,44,25,100.0,Scottish Gaelic <fios@foramnagaidhlig.net>
dippi,0,0,397,0,0,53,0,397,0.0,none
dnf,0,0,3887,0,0,781,0,3887,0.0,English (Gaidhlig) ()
elementary-capnet-assist,0,0,82,0,0,14,0,82,0.0,none
elementary-code,0,0,1095,0,0,247,0,1095,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2652,0,0,531,0,2652,0.0,LANGUAGE <LL@li.org>
elementary-greeter,0,0,76,0,0,18,0,76,0.0,
elementary-music,0,0,1308,0,0,366,0,1308,0.0,LANGUAGE <LL@li.org>
elementary-photos,0,0,3910,0,0,806,0,3910,0.0,LANGUAGE <LL@li.org>
elementary-screenshot-tool,0,0,212,0,0,55,0,212,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,95,0,0,39,0,95,0.0,none
elementary-sideload,0,0,224,0,0,44,0,224,0.0,none
elementary-terminal,0,0,442,0,0,90,0,442,0.0,
elementary-videos,0,0,322,0,0,86,0,322,0.0,
engrampa,28,0,1987,13,0,367,53,2015,1.3895781637717122,"Gaelic, Scottish (https://www.transifex.com/mate/teams/13566/gd/)"
enigma,8927,90,14,960,5,4,10101,9031,98.848411028679,"Gaelic, Scottish (http://www.transifex.com/projects/p/enigma/language/gd/)"
eog,1675,0,0,327,0,0,2167,1675,100.0,Fòram na Gàidhlig
eom,12,0,1768,8,0,334,15,1780,0.6741573033707865,"Gaelic, Scottish (https://www.transifex.com/mate/teams/13566/gd/)"
evince,1664,0,0,392,0,0,2129,1664,100.0,Fòram na Gàidhlig
file-roller,1200,0,0,274,0,0,1551,1200,100.0,Fòram na Gàidhlig
