package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
coin,0,0,252,0,0,50,0,252,0.0,none
deepin-wm,0,0,732,0,0,89,0,732,0.0,Southern Sami <sma@li.org>
dippi,0,0,397,0,0,53,0,397,0.0,none
elementary-calculator,5,0,100,5,0,39,5,105,4.761904761904762,LANGUAGE <LL@li.org>
elementary-calendar,34,57,541,27,21,170,32,632,5.379746835443038,LANGUAGE <LL@li.org>
elementary-camera,0,0,65,0,0,18,0,65,0.0,LANGUAGE <LL@li.org>
elementary-capnet-assist,0,0,82,0,0,14,0,82,0.0,none
elementary-code,1,0,1094,1,0,246,1,1095,0.091324200913242,Southern Sami <sma@li.org>
elementary-files,0,0,2652,0,0,531,0,2652,0.0,LANGUAGE <LL@li.org>
elementary-greeter,0,0,76,0,0,18,0,76,0.0,LANGUAGE <LL@li.org>
elementary-music,19,12,1277,10,4,352,17,1308,1.452599388379205,Southern Sami <sma@li.org>
elementary-photos,0,0,3910,0,0,806,0,3910,0.0,LANGUAGE <LL@li.org>
elementary-screenshot-tool,0,0,212,0,0,55,0,212,0.0,LANGUAGE <LL@li.org>
elementary-shortcut-overlay,0,0,95,0,0,39,0,95,0.0,none
elementary-sideload,1,0,223,1,0,43,1,224,0.4464285714285714,Southern Sami <https://l10n.elementary.io/projects/desktop/sideload/sma/>
elementary-terminal,9,10,423,6,2,82,9,442,2.0361990950226243,Southern Sami <sma@li.org>
elementary-videos,10,0,312,6,0,80,8,322,3.1055900621118013,Southern Sami <sma@li.org>
feedreader,0,0,1373,0,0,316,0,1373,0.0,
gala,0,0,140,0,0,34,0,140,0.0,Southern Sami <sma@li.org>
granite,14,5,231,12,3,68,12,250,5.6000000000000005,Southern Sami <sma@li.org>
harvey,0,0,57,0,0,12,0,57,0.0,none
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
pantheon-agent-geoclue2,0,0,101,0,0,18,0,101,0.0,LANGUAGE <LL@li.org>
pantheon-agent-polkit,0,0,48,0,0,15,0,48,0.0,LANGUAGE <LL@li.org>
plank,22,0,167,9,0,41,29,189,11.64021164021164,Southern Sami <sma@li.org>
switchboard,0,0,124,0,0,26,0,124,0.0,Southern Sami <sma@li.org>
switchboard-plug-a11y,0,0,125,0,0,38,0,125,0.0,LANGUAGE <LL@li.org>
switchboard-plug-about,14,18,64,9,6,14,12,96,14.583333333333334,Southern Sami <sma@li.org>
switchboard-plug-applications,2,1,92,2,1,31,2,95,2.1052631578947367,LANGUAGE <LL@li.org>
switchboard-plug-bluetooth,0,0,147,0,0,38,0,147,0.0,Southern Sami <sma@li.org>
switchboard-plug-display,0,0,139,0,0,52,0,139,0.0,Southern Sami <sma@li.org>
switchboard-plug-keyboard,0,0,440,0,0,168,0,440,0.0,
switchboard-plug-mouse-touchpad,0,0,232,0,0,73,0,232,0.0,none
switchboard-plug-networking,0,0,456,0,0,132,0,456,0.0,
switchboard-plug-notifications,2,3,136,2,2,17,2,141,1.4184397163120568,LANGUAGE <LL@li.org>
switchboard-plug-onlineaccounts,2,0,158,2,0,54,2,160,1.25,Southern Sami <sma@li.org>
switchboard-plug-pantheon-shell,5,5,171,5,3,57,5,181,2.7624309392265194,Southern Sami <sma@li.org>
switchboard-plug-printers,0,0,359,0,0,143,0,359,0.0,LANGUAGE <LL@li.org>
switchboard-plug-sharing,0,0,140,0,0,32,0,140,0.0,none
switchboard-plug-sound,0,0,142,0,0,49,0,142,0.0,Southern Sami <sma@li.org>
taxi,0,0,62,0,0,15,0,62,0.0,LANGUAGE <LL@li.org>
vocal,0,0,377,0,0,79,0,377,0.0,LANGUAGE <LL@li.org>
wingpanel,0,0,19,0,0,4,0,19,0.0,LANGUAGE <LL@li.org>
wingpanel-applications-menu,8,0,253,8,0,73,8,261,3.065134099616858,Southern Sami <sma@li.org>
wingpanel-indicator-bluetooth,0,0,27,0,0,12,0,27,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-datetime,0,0,101,0,0,21,0,101,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-keyboard,0,0,24,0,0,9,0,24,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-network,0,0,97,0,0,27,0,97,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-nightlight,0,0,30,0,0,10,0,30,0.0,
wingpanel-indicator-notifications,0,0,38,0,0,13,0,38,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-power,0,0,112,0,0,31,0,112,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-session,0,0,81,0,0,25,0,81,0.0,LANGUAGE <LL@li.org>
wingpanel-indicator-sound,0,0,44,0,0,12,0,44,0.0,LANGUAGE <LL@li.org>
