package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
agenda,5,0,12,2,0,4,6,17,29.411764705882355,French (Canada) <fr_CA@li.org>
atril,12,1,2312,6,1,505,11,2325,0.5161290322580645,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
avogadro2,4,0,411,2,0,165,8,415,0.9638554216867471,French (Canada) <fr_CA@li.org>
avogadro2-libs,0,0,5276,0,0,1580,0,5276,0.0,none
bookworm,0,0,795,0,0,149,0,795,0.0,
caja,15,4,10137,9,3,1584,14,10156,0.14769594328475777,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
caja-extensions,2,0,843,2,0,179,2,845,0.2366863905325444,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
calibre,162339,0,22147,18609,0,1780,180560,184486,87.99529503593769,French (Canada) (http://app.transifex.com/calibre/calibre/language/fr_CA/)
cinnamon-translations,22153,0,1335,5176,0,162,26050,23488,94.31624659400545,French (Canada) <fr_CA@li.org>
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,137,257,1143,33,17,204,159,1537,8.913467794404685,none
elementary-calculator,43,14,138,28,6,31,49,195,22.05128205128205,LANGUAGE <LL@li.org>
elementary-calendar,306,94,252,132,33,56,336,652,46.93251533742331,French (Canada) <fr_CA@li.org>
elementary-camera,0,0,133,0,0,35,0,133,0.0,French (Canada) <fr_CA@li.org>
elementary-code,31,173,1368,18,32,244,37,1572,1.9720101781170483,French (Canada) <https://l10n.elementary.io/projects/code/code/fr_CA/>
elementary-files,113,280,2145,24,64,463,124,2538,4.4523246650906225,French (Canada) <https://l10n.elementary.io/projects/files/files/fr_CA/>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,9,63,789,5,26,176,10,861,1.0452961672473868,French (Canada) <fr_CA@li.org>
elementary-music,13,16,178,10,9,22,15,207,6.280193236714976,French (Canada) <fr_CA@li.org>
elementary-notifications,0,0,40,0,0,8,0,40,0.0,none
elementary-onboarding,0,0,317,0,0,66,0,317,0.0,none
engrampa,11,0,2015,5,0,413,10,2026,0.5429417571569595,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
eom,3,1,1775,3,1,337,3,1779,0.16863406408094433,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
gala,21,0,260,10,0,50,32,281,7.473309608540925,French (Canada) <https://weblate.elementary.io/projects/desktop/gala/fr_CA/>
gnome-online-accounts-gtk,36,0,0,14,0,0,51,36,100.0,French (Canada) <fr_CA@li.org>
gnome-shell-extension-forge,182,60,11,55,12,2,283,253,71.93675889328063,French - Canada <wroy@proton.me>
granite,43,17,438,25,6,87,43,498,8.634538152610443,French (Canada) <https://weblate.elementary.io/projects/desktop/granite/fr_CA/>
granite-7,14,12,343,10,5,71,14,369,3.7940379403794036,French (Canada) <https://weblate.elementary.io/projects/desktop/granite/fr_CA/>
harvey,0,0,182,0,0,33,0,182,0.0,none
homebank,3151,12,0,993,4,0,3468,3163,99.62061334176416,French (Canada) <fr_CA@li.org>
libmatekbd,3,0,305,3,0,88,3,308,0.974025974025974,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
libmatemixer,4,0,238,4,0,122,5,242,1.6528925619834711,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
libmateweather,17,0,483,15,0,169,17,500,3.4000000000000004,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
lightdm,0,0,84,0,0,4,0,84,0.0,French (Canada) <fr_CA@li.org>
lightdm-settings,355,0,0,74,0,0,409,355,100.0,French (Canada) <fr_CA@li.org>
maliit-keyboard,66,7,8,51,2,8,73,81,81.48148148148148,
mame,0,0,3685,0,0,1288,0,3685,0.0,MAME Language Team
mate-applets,18,0,4779,18,0,757,18,4797,0.37523452157598497,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-backgrounds,1,0,54,1,0,28,1,55,1.8181818181818181,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-calc,6,1,1575,6,1,479,6,1582,0.37926675094816686,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-control-center,38,4,8553,29,2,1508,45,8595,0.4421175101803374,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-icon-theme,4,0,0,2,0,0,5,4,100.0,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-media,5,0,239,4,0,96,6,244,2.0491803278688523,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-menu,10,0,298,9,0,101,11,308,3.2467532467532463,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-menus,8,0,95,5,0,34,8,103,7.766990291262135,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-notification-daemon,2,0,184,2,0,51,2,186,1.0752688172043012,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-panel,44,0,5609,25,0,692,43,5653,0.7783477799398549,French (Canada) (https://www.transifex.com/mate/teams/13566/fr_CA/)
mate-polkit,0,0,123,0,0,21,0,123,0.0,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-screensaver,2,0,1099,2,0,174,3,1101,0.18165304268846502,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-sensors-applet,3,0,310,3,0,106,3,313,0.9584664536741214,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-session-manager,20,0,697,10,0,123,23,717,2.789400278940028,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-terminal,4,0,4720,4,0,541,4,4724,0.0846740050804403,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mate-themes,0,0,74,0,0,23,0,74,0.0,French (Canada) (http://app.transifex.com/mate/MATE/language/fr_CA/)
mate-user-guide,1,0,5,1,0,2,1,6,16.666666666666664,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
mate-utils,11,0,3709,5,0,644,10,3720,0.2956989247311828,French (Canada) (http://www.transifex.com/mate/MATE/language/fr_CA/)
mc,0,0,4429,0,0,1271,0,4429,0.0,French (Canada) (http://www.transifex.com/projects/p/mc/language/fr_CA/)
mozo,5,0,41,4,0,20,5,46,10.869565217391305,French (Canada) (https://app.transifex.com/mate/teams/13566/fr_CA/)
nutty,0,0,608,0,0,152,0,608,0.0,
