package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
gpaste,0,0,1481,0,0,249,0,1481,0.0,none
kdenlive,0,0,28684,0,0,5819,0,28684,0.0,Language tok
kdeplasma-addons,5,0,0,1,0,0,7,5,100.0,C <kde-i18n-doc@kde.org>
kf5-kcoreaddons,352,29,1,127,4,1,473,382,92.14659685863874,toki pona
kf5-kxmlgui,1535,24,15,222,6,2,2228,1574,97.52223634053368,toki pona
kf6-kconfigwidgets,218,7,87,93,3,21,488,312,69.87179487179486,C <kde-i18n-doc@kde.org>
kf6-kcoreaddons,373,34,45,131,12,13,514,452,82.52212389380531,C <kde-i18n-doc@kde.org>
kf6-kio,5284,373,2883,918,70,133,6876,8540,61.87353629976581,C <kde-i18n-doc@kde.org>
kf6-kxmlgui,1215,38,21,178,13,5,1779,1274,95.36891679748823,C <kde-i18n-doc@kde.org>
kio-extras,642,179,910,62,28,36,712,1731,37.088388214904676,C <kde-i18n-doc@kde.org>
kolourpaint,10,0,2645,9,0,446,21,2655,0.3766478342749529,Toki Pona <http://weblate.blackquill.cc/projects/ante-toki-pi-ilo-kde/ilo-sitelen-kolourpaint/tok/>
kwin,23,15,1074,10,7,138,28,1112,2.068345323741007,C <kde-i18n-doc@kde.org>
kwin-x11,23,15,1074,10,7,138,28,1112,2.068345323741007,C <kde-i18n-doc@kde.org>
lagrange,1951,14,0,699,6,0,3578,1965,99.28753180661577,Toki Pona <http://weblate.skyjake.fi/projects/lagrange/ui/tok/>
minetest,56,5,9615,18,2,1315,89,9676,0.5787515502273667,Toki Pona <https://hosted.weblate.org/projects/minetest/minetest/tok/>
neochat,128,733,3491,56,250,783,230,4352,2.941176470588235,Toki Pona <http://weblate.blackquill.cc/projects/ante-toki-pi-ilo-kde/neochat/tok/>
plasma-desktop,154,43,641,77,12,228,260,838,18.377088305489263,C <kde-i18n-doc@kde.org>
plasma-workspace,2960,173,9111,872,48,2010,4309,12244,24.175106174452793,Toki Pona <http://weblate.blackquill.cc/projects/ante-toki-pi-ilo-kde/ilo-lawa-pi-ilo-kule-pi-ilo-plasma/tok/>
plasma-workspace-x11,2960,173,9111,872,48,2010,4309,12244,24.175106174452793,Toki Pona <http://weblate.blackquill.cc/projects/ante-toki-pi-ilo-kde/ilo-lawa-pi-ilo-kule-pi-ilo-plasma/tok/>
plasma5support,7,0,286,1,0,167,7,293,2.3890784982935154,C <kde-i18n-doc@kde.org>
powerdevil,0,0,614,0,0,105,0,614,0.0,none
