package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,39,0,2286,33,0,479,46,2325,1.6774193548387095,Maori (https://app.transifex.com/mate/teams/13566/mi/)
bookworm,0,0,795,0,0,149,0,795,0.0,
budgie-session,8,0,508,6,0,95,8,516,1.550387596899225,Māori <maori@nzlinux.org.nz>
caja,188,0,9968,121,0,1475,211,10156,1.8511224891689642,Maori (https://app.transifex.com/mate/teams/13566/mi/)
caja-actions,17,0,7062,16,0,723,19,7079,0.2401469134058483,Maori (https://app.transifex.com/mate/teams/13566/mi/)
calibre,31,0,170936,31,0,19300,69,170967,0.01813215415840484,Maori (http://www.transifex.com/calibre/calibre/language/mi/)
cinnamon-desktop,0,0,231,0,0,31,0,231,0.0,Māori <maori@nzlinux.org.nz>
cinnamon-translations,0,0,187,0,0,39,0,187,0.0,Māori <maori@nzlinux.org.nz>
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,0,0,1537,0,0,254,0,1537,0.0,none
elementary-code,0,0,1572,0,0,294,0,1572,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2538,0,0,551,0,2538,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,0,0,861,0,0,207,0,861,0.0,
elementary-music,0,0,207,0,0,41,0,207,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,40,0,0,8,0,40,0.0,none
engrampa,35,0,1991,28,0,390,40,2026,1.7275419545903257,Maori (https://app.transifex.com/mate/teams/13566/mi/)
eom,26,0,1753,21,0,320,34,1779,1.4614952220348512,Maori (https://app.transifex.com/mate/teams/13566/mi/)
epiphany,114,122,2496,98,76,591,166,2732,4.172767203513909,GNOME Māori Team <maori@nzlinux.org.nz>
gala,0,0,281,0,0,60,0,281,0.0,none
gdk-pixbuf2,741,359,248,118,58,26,839,1348,54.97032640949555,GNOME Māori Team <maori@nzlinux.org.nz>
gdm,0,2,648,0,1,86,0,650,0.0,Maori <maori@nzlinux.org.nz>
gedit,68,232,3906,54,131,835,74,4206,1.6167379933428434,GNOME Māori Team <maori@nzlinux.org.nz>
gedit-plugins,1,157,1047,1,75,393,1,1205,0.08298755186721991,GNOME Māori Team <maori@nzlinux.org.nz>
gnome-desktop3,20,4,296,14,1,58,27,320,6.25,Māori <maori@nzlinux.org.nz>
gnome-panel,3,15,3502,4,10,494,6,3520,0.08522727272727272,Māori <maori@nzlinux.org.nz>
gnome-session,8,0,508,6,0,95,8,516,1.550387596899225,Māori <maori@nzlinux.org.nz>
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,369,0,0,86,0,369,0.0,
gtk2,1019,1045,11640,205,423,2156,1136,13704,7.435785172212493,GNOME Māori Team <maori@nzlinux.org.nz>
gtk3,212,736,10905,57,372,2058,201,11853,1.7885767316291232,GNOME Māori Team <maori@nzlinux.org.nz>
gtk4,211,500,1721,56,252,513,200,2432,8.675986842105262,GNOME Māori Team <maori@nzlinux.org.nz>
gucharmap,0,87,420,0,40,198,0,507,0.0,Maori <maori@nzlinux.org.nz>
harvey,0,0,182,0,0,33,0,182,0.0,none
iso-codes,449,4305,11154,260,3216,6794,445,15908,2.8224792557203924,Maori <https://hosted.weblate.org/projects/iso-codes/iso-3166-1/mi/>
isomaster,8,1,665,8,1,98,9,674,1.1869436201780417,http://littlesvr.ca/ostd/
libgnomeui,80,8,1331,58,4,283,96,1419,5.637773079633545,Māori <maori@nzlinux.org.nz>
libgtop2,0,34,100,0,8,36,0,134,0.0,Maori <maori@nzlinux.org.nz>
libmatekbd,0,0,308,0,0,91,0,308,0.0,Maori (http://www.transifex.com/mate/MATE/language/mi/)
