package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,83,0,1678,23,0,380,91,1761,4.713231118682567,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
blueberry,24,0,117,7,0,27,30,141,17.02127659574468,Franco-Provençal <frp@li.org>
caja,110,0,9088,35,0,1458,131,9198,1.1959121548162643,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
caja-extensions,11,0,545,5,0,122,16,556,1.9784172661870503,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
cinnamon-translations,184,0,13367,71,0,3155,221,13551,1.3578333702309793,Franco-Provençal <frp@li.org>
engrampa,31,0,1904,10,0,343,38,1935,1.6020671834625324,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
eom,7,0,1724,5,0,322,9,1731,0.4043905257076834,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
exaile,3,0,4003,3,0,1022,3,4006,0.07488766849725412,Franco-Provençal <frp@li.org>
libmatekbd,1,0,250,1,0,42,1,251,0.398406374501992,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
libmatemixer,7,0,235,4,0,122,9,242,2.8925619834710745,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
libmateweather,6,0,493,6,0,177,6,499,1.2024048096192386,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
lxinput,60,5,18,21,2,3,69,83,72.28915662650603,LANGUAGE <LL@li.org>
lxlauncher,42,0,16,10,0,7,45,58,72.41379310344827,LANGUAGE <LL@li.org>
lxmenu-data,53,0,44,28,0,9,57,97,54.63917525773196,LANGUAGE <LL@li.org>
lxmusic,115,10,78,64,5,20,155,203,56.65024630541872,LANGUAGE <LL@li.org>
lxpanel,724,203,379,251,73,100,892,1306,55.4364471669219,LXDE Traduccion Arpitan <alekcxjo+arpitan@gmail.com>
lxrandr,33,14,120,13,7,21,39,167,19.760479041916167,LANGUAGE <LL@li.org>
lxsession,16,15,724,10,5,151,16,755,2.119205298013245,LANGUAGE <LL@li.org>
lxshortcut,23,0,20,12,0,7,29,43,53.48837209302325,LANGUAGE <LL@li.org>
lxtask,125,0,5,49,0,2,152,130,96.15384615384616,LANGUAGE <LL@li.org>
lxterminal,55,56,136,43,30,58,67,247,22.267206477732792,LANGUAGE <LL@li.org>
mate-applets,12,0,2609,9,0,617,18,2621,0.45784051888592137,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-backgrounds,15,0,15,12,0,9,15,30,50.0,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-control-center,17,0,2745,10,0,646,24,2762,0.6154960173787111,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-desktop,13,0,2388,7,0,325,22,2401,0.5414410662224073,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-icon-theme,4,0,0,2,0,0,5,4,100.0,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-media,5,0,220,4,0,92,6,225,2.2222222222222223,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-menus,97,0,0,37,0,0,103,97,100.0,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-notification-daemon,2,0,137,1,0,36,3,139,1.4388489208633095,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-panel,94,0,4293,28,0,577,113,4387,2.142694324139503,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-screensaver,21,0,962,10,0,146,31,983,2.136317395727365,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-sensors-applet,4,0,300,2,0,103,7,304,1.3157894736842104,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-session-manager,26,0,655,9,0,105,30,681,3.81791483113069,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-settings-daemon,14,0,1690,6,0,241,20,1704,0.8215962441314555,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-system-monitor,15,0,1292,9,0,299,23,1307,1.1476664116296864,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-terminal,42,0,4345,16,0,490,54,4387,0.9573740597219056,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-user-guide,1,0,4,1,0,1,1,5,20.0,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mate-utils,28,0,3653,10,0,653,36,3681,0.7606628633523499,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
mintmenu,644,0,3484,222,0,660,806,4128,15.60077519379845,Franco-Provençal <frp@li.org>
mozo,5,0,37,4,0,12,5,42,11.904761904761903,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
nemo-extensions,1,0,7,1,0,1,1,8,12.5,Franco-Provençal <frp@li.org>
oggconvert,89,0,43,39,0,5,111,132,67.42424242424242,Franco-Provençal <frp@li.org>
python-caja,1,0,5,1,0,1,1,6,16.666666666666664,Franco-Provençal (Arpitan) (http://www.transifex.com/mate/MATE/language/frp/)
